"'Time','II','III','AVR','V','RESP','PLETH','ABP','CVP'"
"'[22:23:11.352]',-0.500,-,-0.500,-0.500,-0.272,2.002,-,0.000"
"'[22:23:11.360]',-0.500,-,-0.500,-0.500,-0.272,2.002,-,0.000"
"'[22:23:11.368]',-0.500,-,-0.500,-0.500,-0.272,2.002,-,0.000"
"'[22:23:11.376]',-0.500,-,-0.500,-0.500,-0.272,2.002,-,0.000"
"'[22:23:11.384]',-0.500,-,-0.500,-0.500,-0.272,2.002,-,0.000"
"'[22:23:11.392]',-0.500,-,-0.500,-0.500,-0.272,2.002,-,0.000"
"'[22:23:11.400]',-0.500,-,-0.500,-0.500,-0.272,2.002,-,0.000"
"'[22:23:11.408]',-0.500,-,-0.500,-0.500,-0.272,2.002,-,0.000"
"'[22:23:11.416]',-0.500,-,-0.500,-0.500,-0.272,2.002,-,0.000"
"'[22:23:11.424]',-0.500,-,-0.500,-0.500,-0.272,2.002,-,0.000"
"'[22:23:11.432]',-0.500,-,-0.500,-0.500,-0.272,2.002,-,0.000"
"'[22:23:11.440]',-0.500,-,-0.500,-0.500,-0.272,2.002,-,0.000"
"'[22:23:11.448]',-0.500,-,-0.500,-0.500,-0.272,2.002,-,0.000"
"'[22:23:11.456]',-0.500,-,-0.500,-0.500,-0.272,2.002,-,0.000"
"'[22:23:11.464]',-0.500,-,-0.500,-0.500,-0.272,2.002,-,0.000"
"'[22:23:11.472]',-0.500,-,-0.500,-0.500,-0.272,2.002,-,0.000"
"'[22:23:11.480]',-0.500,-,-0.500,-0.500,-0.272,2.002,-,0.000"
"'[22:23:11.488]',-0.500,-,-0.500,-0.500,-0.272,2.002,-,0.000"
"'[22:23:11.496]',-0.500,-,-0.500,-0.500,-0.272,2.002,-,0.000"
"'[22:23:11.504]',-0.500,-,-0.500,-0.500,-0.272,2.002,-,0.000"
"'[22:23:11.512]',-0.500,-,-0.500,-0.500,-0.272,2.002,-,0.000"
"'[22:23:11.520]',-0.500,-,-0.500,-0.500,-0.272,2.002,-,0.000"
"'[22:23:11.528]',-0.500,-,-0.500,-0.500,-0.272,2.002,-,0.000"
"'[22:23:11.536]',-0.500,-,-0.500,-0.500,-0.272,2.002,-,0.000"
"'[22:23:11.544]',-0.500,-,-0.500,-0.500,-0.272,2.002,-,0.000"
"'[22:23:11.552]',-0.500,-,-0.500,-0.500,-0.272,2.002,-,0.000"
"'[22:23:11.560]',-0.500,-,-0.500,-0.500,-0.272,2.002,-,0.000"
"'[22:23:11.568]',-0.500,-,-0.500,-0.500,-0.272,2.002,-,0.000"
"'[22:23:11.576]',-0.500,-,-0.500,-0.500,-0.272,2.002,-,0.000"
"'[22:23:11.584]',-0.500,-,-0.500,-0.500,-0.272,2.002,-,0.000"
"'[22:23:11.592]',-0.500,-,-0.500,-0.500,-0.272,2.002,-,0.000"
"'[22:23:11.600]',-0.500,-,-0.500,-0.500,-0.272,2.002,-,0.000"
"'[22:23:11.608]',-0.500,-,-0.500,-0.500,-0.272,2.002,-,0.000"
"'[22:23:11.616]',-0.500,-,-0.500,-0.500,-0.272,2.002,-,0.000"
"'[22:23:11.624]',-0.500,-,-0.500,-0.500,-0.272,2.002,-,0.000"
"'[22:23:11.632]',-0.500,-,-0.500,-0.500,-0.272,2.002,-,0.000"
"'[22:23:11.640]',-0.500,-,-0.500,-0.500,-0.272,2.002,-,0.000"
"'[22:23:11.648]',-0.500,-,-0.500,-0.500,-0.272,2.002,-,0.000"
"'[22:23:11.656]',-0.500,-,-0.500,-0.500,-0.272,2.002,-,0.000"
"'[22:23:11.664]',-0.500,-,-0.500,-0.500,-0.272,2.002,-,0.000"
"'[22:23:11.672]',-0.500,-,-0.500,-0.500,-0.272,2.002,-,0.000"
"'[22:23:11.680]',-0.500,-,-0.500,-0.500,-0.272,2.002,-,0.000"
"'[22:23:11.688]',-0.500,-,-0.500,-0.500,-0.272,2.002,-,0.000"
"'[22:23:11.696]',-0.500,-,-0.500,-0.500,-0.272,2.002,-,0.000"
"'[22:23:11.704]',-0.500,-,-0.500,-0.500,-0.272,2.002,-,0.000"
"'[22:23:11.712]',-0.500,-,-0.500,-0.500,-0.272,2.002,-,0.000"
"'[22:23:11.720]',-0.500,-,-0.500,-0.500,-0.272,2.002,-,0.000"
"'[22:23:11.728]',-0.500,-,-0.500,-0.500,-0.272,2.002,-,0.000"
"'[22:23:11.736]',-0.500,-,-0.500,-0.500,-0.272,2.002,-,0.000"
"'[22:23:11.744]',-0.500,-,-0.500,-0.500,-0.272,2.002,-,0.000"
"'[22:23:11.752]',-0.500,-,-0.500,-0.500,-0.272,2.002,-,0.000"
"'[22:23:11.760]',-0.500,-,-0.500,-0.500,-0.272,2.002,-,0.000"
"'[22:23:11.768]',-0.500,-,-0.500,-0.500,-0.272,2.002,-,0.000"
"'[22:23:11.776]',-0.500,-,-0.500,-0.500,-0.272,2.002,-,0.000"
"'[22:23:11.784]',-0.500,-,-0.500,-0.500,-0.272,2.002,-,0.000"
"'[22:23:11.792]',-0.500,-,-0.500,-0.500,-0.272,2.002,-,0.000"
"'[22:23:11.800]',-0.500,-,-0.500,-0.500,-0.272,2.002,-,0.000"
"'[22:23:11.808]',-0.500,-,-0.500,-0.500,-0.272,2.002,-,0.000"
"'[22:23:11.816]',-0.500,-,-0.500,-0.500,-0.272,2.002,-,0.000"
"'[22:23:11.824]',-0.500,-,-0.500,-0.500,-0.272,2.002,-,0.000"
"'[22:23:11.832]',-0.500,-,-0.500,-0.500,-0.272,2.002,-,0.000"
"'[22:23:11.840]',-0.500,-,-0.500,-0.500,-0.272,2.002,-,0.000"
"'[22:23:11.848]',-0.500,-,-0.500,-0.500,-0.272,2.002,-,0.000"
"'[22:23:11.856]',-0.500,-,-0.500,-0.500,-0.272,2.002,-,0.000"
"'[22:23:11.864]',-0.500,-,-0.500,-0.500,-0.272,2.002,-,0.000"
"'[22:23:11.872]',-0.500,-,-0.500,-0.500,-0.272,2.002,-,0.000"
"'[22:23:11.880]',-0.500,-,-0.500,-0.500,-0.272,2.002,-,0.000"
"'[22:23:11.888]',-0.500,-,-0.500,-0.500,-0.272,2.002,-,0.000"
"'[22:23:11.896]',-0.500,-,-0.500,-0.500,-0.272,2.002,-,0.000"
"'[22:23:11.904]',-0.500,-,-0.500,-0.500,-0.272,2.002,-,0.000"
"'[22:23:11.912]',-0.500,-,-0.500,-0.500,-0.272,2.002,-,0.000"
"'[22:23:11.920]',-0.500,-,-0.500,-0.500,-0.272,2.002,-,0.000"
"'[22:23:11.928]',-0.500,-,-0.500,-0.500,-0.272,2.002,-,0.000"
"'[22:23:11.936]',-0.500,-,-0.500,-0.500,-0.272,2.002,-,0.000"
"'[22:23:11.944]',-0.500,-,-0.500,-0.500,-0.272,2.002,-,0.000"
"'[22:23:11.952]',-0.500,-,-0.500,-0.500,-0.272,2.002,-,0.000"
"'[22:23:11.960]',-0.500,-,-0.500,-0.500,-0.272,2.002,-,0.000"
"'[22:23:11.968]',-0.500,-,-0.500,-0.500,-0.272,2.002,-,0.000"
"'[22:23:11.976]',-0.500,-,-0.500,-0.500,-0.272,2.002,-,0.000"
"'[22:23:11.984]',-0.500,-,-0.500,-0.500,-0.272,2.002,-,0.000"
"'[22:23:11.992]',-0.500,-,-0.500,-0.500,-0.272,2.002,-,0.000"
"'[22:23:12.000]',-0.500,-,-0.500,-0.500,-0.272,2.002,-,0.000"
"'[22:23:12.008]',-0.500,-,-0.500,-0.500,-0.272,2.002,-,0.000"
"'[22:23:12.016]',-0.500,-,-0.500,-0.500,-0.272,2.002,-,0.000"
"'[22:23:12.024]',-0.500,-,-0.500,-0.500,-0.272,2.002,-,0.000"
"'[22:23:12.032]',-0.500,-,-0.500,-0.500,-0.272,2.002,-,0.000"
"'[22:23:12.040]',-0.500,-,-0.500,-0.500,-0.272,2.002,-,0.000"
"'[22:23:12.048]',-0.500,-,-0.500,-0.500,-0.272,2.002,-,0.000"
"'[22:23:12.056]',-0.500,-,-0.500,-0.500,-0.272,2.002,-,0.000"
"'[22:23:12.064]',-0.500,-,-0.500,-0.500,-0.272,2.002,-,0.000"
"'[22:23:12.072]',-0.500,-,-0.500,-0.500,-0.272,2.002,-,0.000"
"'[22:23:12.080]',-0.500,-,-0.500,-0.500,-0.272,2.002,-,0.000"
"'[22:23:12.088]',-0.500,-,-0.500,-0.500,-0.272,2.002,-,0.000"
"'[22:23:12.096]',-0.500,-,-0.500,-0.500,-0.272,2.002,-,0.000"
"'[22:23:12.104]',-0.500,-,-0.500,-0.500,-0.272,2.002,-,0.000"
"'[22:23:12.112]',-0.500,-,-0.500,-0.500,-0.272,2.002,-,0.000"
"'[22:23:12.120]',-0.500,-,-0.500,-0.500,-0.272,2.002,-,0.000"
"'[22:23:12.128]',-0.500,-,-0.500,-0.500,-0.272,2.002,-,0.000"
"'[22:23:12.136]',-0.500,-,-0.500,-0.500,-0.272,2.002,-,0.000"
"'[22:23:12.144]',-0.500,-,-0.500,-0.500,-0.272,2.002,-,0.000"
"'[22:23:12.152]',-0.500,-,-0.500,-0.500,-0.272,2.002,-,0.000"
"'[22:23:12.160]',-0.500,-,-0.500,-0.500,-0.272,2.002,-,0.000"
"'[22:23:12.168]',-0.500,-,-0.500,-0.500,-0.272,2.002,-,0.000"
"'[22:23:12.176]',-0.500,-,-0.500,-0.500,-0.272,2.002,-,0.000"
"'[22:23:12.184]',-0.500,-,-0.500,-0.500,-0.272,2.002,-,0.000"
"'[22:23:12.192]',-0.500,-,-0.500,-0.500,-0.272,2.002,-,0.000"
"'[22:23:12.200]',-0.500,-,-0.500,-0.500,-0.272,2.002,-,0.000"
"'[22:23:12.208]',-0.500,-,-0.500,-0.500,-0.272,2.002,-,0.000"
"'[22:23:12.216]',-0.500,-,-0.500,-0.500,-0.272,2.002,-,0.000"
"'[22:23:12.224]',-0.500,-,-0.500,-0.500,-0.272,2.002,-,0.000"
"'[22:23:12.232]',-0.500,-,-0.500,-0.500,-0.272,2.002,-,0.000"
"'[22:23:12.240]',-0.500,-,-0.500,-0.500,-0.272,2.002,-,0.000"
"'[22:23:12.248]',-0.500,-,-0.500,-0.500,-0.272,2.002,-,0.000"
"'[22:23:12.256]',-0.500,-,-0.500,-0.500,-0.272,2.002,-,0.000"
"'[22:23:12.264]',-0.500,-,-0.500,-0.500,-0.272,2.002,-,0.000"
"'[22:23:12.272]',-0.500,-,-0.500,-0.500,-0.272,2.002,-,0.000"
"'[22:23:12.280]',-0.500,-,-0.500,-0.500,-0.272,2.002,-,0.000"
"'[22:23:12.288]',-0.500,-,-0.500,-0.500,-0.272,2.002,-,0.000"
"'[22:23:12.296]',-0.500,-,-0.500,-0.500,-0.272,2.002,-,0.000"
"'[22:23:12.304]',-0.500,-,-0.500,-0.500,-0.272,2.002,-,0.000"
"'[22:23:12.312]',-0.500,-,-0.500,-0.500,-0.272,2.002,-,0.000"
"'[22:23:12.320]',-0.500,-,-0.500,-0.500,-0.272,2.002,-,0.000"
"'[22:23:12.328]',-0.500,-,-0.500,-0.500,-0.272,2.002,-,0.000"
"'[22:23:12.336]',-0.500,-,-0.500,-0.500,-0.272,2.002,-,0.000"
"'[22:23:12.344]',-0.500,-,-0.500,-0.500,-0.272,2.002,-,0.000"
"'[22:23:12.352]',-0.500,-,-0.500,-0.500,-0.272,2.002,-,0.000"
"'[22:23:12.360]',-0.500,-,-0.500,-0.500,-0.272,2.002,-,0.000"
"'[22:23:12.368]',-0.500,-,-0.500,-0.500,-0.272,2.002,-,0.000"
"'[22:23:12.376]',-0.500,-,-0.500,-0.500,-0.272,2.002,-,0.000"
"'[22:23:12.384]',-0.500,-,-0.500,-0.500,-0.272,2.002,-,0.000"
"'[22:23:12.392]',-0.500,-,-0.500,-0.500,-0.272,2.002,-,0.000"
"'[22:23:12.400]',-0.500,-,-0.500,-0.500,-0.272,2.002,-,0.000"
"'[22:23:12.408]',-0.500,-,-0.500,-0.500,-0.272,2.002,-,0.000"
"'[22:23:12.416]',-0.500,-,-0.500,-0.500,-0.272,2.002,-,0.000"
"'[22:23:12.424]',-0.500,-,-0.500,-0.500,-0.272,2.002,-,0.000"
"'[22:23:12.432]',-0.500,-,-0.500,-0.500,-0.272,2.002,-,0.000"
"'[22:23:12.440]',-0.500,-,-0.500,-0.500,-0.272,2.002,-,0.000"
"'[22:23:12.448]',-0.500,-,-0.500,-0.500,-0.272,2.002,-,0.000"
"'[22:23:12.456]',-0.500,-,-0.500,-0.500,-0.272,2.002,-,0.000"
"'[22:23:12.464]',-0.500,-,-0.500,-0.500,-0.272,2.002,-,0.000"
"'[22:23:12.472]',-0.500,-,-0.500,-0.500,-0.272,2.002,-,0.000"
"'[22:23:12.480]',-0.500,-,-0.500,-0.500,-0.272,2.002,-,0.000"
"'[22:23:12.488]',-0.500,-,-0.500,-0.500,-0.272,2.002,-,0.000"
"'[22:23:12.496]',-0.500,-,-0.500,-0.500,-0.272,2.002,-,0.000"
"'[22:23:12.504]',-0.500,-,-0.500,-0.500,-0.272,2.002,-,0.000"
"'[22:23:12.512]',-0.500,-,-0.500,-0.500,-0.272,2.002,-,0.000"
"'[22:23:12.520]',-0.500,-,-0.500,-0.500,-0.272,2.002,-,0.000"
"'[22:23:12.528]',-0.500,-,-0.500,-0.500,-0.272,2.002,-,0.000"
"'[22:23:12.536]',-0.500,-,-0.500,-0.500,-0.272,2.002,-,0.000"
"'[22:23:12.544]',-0.500,-,-0.500,-0.500,-0.272,2.002,-,0.000"
"'[22:23:12.552]',-0.500,-,-0.500,-0.500,-0.272,2.002,-,0.000"
"'[22:23:12.560]',-0.500,-,-0.500,-0.500,-0.272,2.002,-,0.000"
"'[22:23:12.568]',-0.500,-,-0.500,-0.500,-0.272,2.002,-,0.000"
"'[22:23:12.576]',-0.500,-,-0.500,-0.500,-0.272,2.002,-,0.000"
"'[22:23:12.584]',-0.500,-,-0.500,-0.500,-0.272,2.002,-,0.000"
"'[22:23:12.592]',-0.500,-,-0.500,-0.500,-0.272,2.002,-,0.000"
"'[22:23:12.600]',-0.500,-,-0.500,-0.500,-0.272,2.002,-,0.000"
"'[22:23:12.608]',-0.500,-,-0.500,-0.500,-0.272,2.002,-,0.000"
"'[22:23:12.616]',-0.500,-,-0.500,-0.500,-0.272,2.002,-,0.000"
"'[22:23:12.624]',-0.500,-,-0.500,-0.500,-0.272,2.002,-,0.000"
"'[22:23:12.632]',-0.500,-,-0.500,-0.500,-0.272,2.002,-,0.000"
"'[22:23:12.640]',-0.500,-,-0.500,-0.500,-0.272,2.002,-,0.000"
"'[22:23:12.648]',-0.500,-,-0.500,-0.500,-0.272,2.002,-,0.000"
"'[22:23:12.656]',-0.500,-,-0.500,-0.500,-0.272,2.002,-,0.000"
"'[22:23:12.664]',-0.500,-,-0.500,-0.500,-0.272,2.002,-,0.000"
"'[22:23:12.672]',-0.500,-,-0.500,-0.500,-0.272,2.002,-,0.000"
"'[22:23:12.680]',-0.500,-,-0.500,-0.500,-0.272,2.002,-,0.000"
"'[22:23:12.688]',-0.500,-,-0.500,-0.500,-0.272,2.002,-,0.000"
"'[22:23:12.696]',-0.500,-,-0.500,-0.500,-0.272,2.002,-,0.000"
"'[22:23:12.704]',-0.500,-,-0.500,-0.500,-0.272,2.002,-,0.000"
"'[22:23:12.712]',-0.500,-,-0.500,-0.500,-0.272,2.002,-,0.000"
"'[22:23:12.720]',-0.500,-,-0.500,-0.500,-0.272,2.002,-,0.000"
"'[22:23:12.728]',-0.500,-,-0.500,-0.500,-0.272,2.002,-,0.000"
"'[22:23:12.736]',-0.500,-,-0.500,-0.500,-0.272,2.002,-,0.000"
"'[22:23:12.744]',-0.500,-,-0.500,-0.500,-0.272,2.002,-,0.000"
"'[22:23:12.752]',-0.500,-,-0.500,-0.500,-0.272,2.002,-,0.000"
"'[22:23:12.760]',-0.500,-,-0.500,-0.500,-0.272,2.002,-,0.000"
"'[22:23:12.768]',-0.500,-,-0.500,-0.500,-0.272,2.002,-,0.000"
"'[22:23:12.776]',-0.500,-,-0.500,-0.500,-0.272,2.002,-,0.000"
"'[22:23:12.784]',-0.500,-,-0.500,-0.500,-0.272,2.002,-,0.000"
"'[22:23:12.792]',-0.500,-,-0.500,-0.500,-0.272,2.002,-,0.000"
"'[22:23:12.800]',-0.500,-,-0.500,-0.500,-0.272,2.002,-,0.000"
"'[22:23:12.808]',-0.500,-,-0.500,-0.500,-0.272,2.002,-,0.000"
"'[22:23:12.816]',-0.500,-,-0.500,-0.500,-0.272,2.002,-,0.000"
"'[22:23:12.824]',-0.500,-,-0.500,-0.500,-0.272,2.002,-,0.000"
"'[22:23:12.832]',-0.500,-,-0.500,-0.500,-0.272,2.002,-,0.000"
"'[22:23:12.840]',-0.500,-,-0.500,-0.500,-0.272,2.002,-,0.000"
"'[22:23:12.848]',-0.500,-,-0.500,-0.500,-0.272,2.002,-,0.000"
"'[22:23:12.856]',-0.500,-,-0.500,-0.500,-0.272,2.002,-,0.000"
"'[22:23:12.864]',-0.500,-,-0.500,-0.500,-0.272,2.002,-,0.000"
"'[22:23:12.872]',-0.500,-,-0.500,-0.500,-0.272,2.002,-,0.000"
"'[22:23:12.880]',-0.500,-,-0.500,-0.500,-0.272,2.002,-,0.000"
"'[22:23:12.888]',-0.500,-,-0.500,-0.500,-0.272,2.002,-,0.000"
"'[22:23:12.896]',-0.500,-,-0.500,-0.500,-0.272,2.002,-,0.000"
"'[22:23:12.904]',-0.500,-,-0.500,-0.500,-0.272,2.002,-,0.000"
"'[22:23:12.912]',-0.500,-,-0.500,-0.500,-0.272,2.002,-,0.000"
"'[22:23:12.920]',-0.500,-,-0.500,-0.500,-0.272,2.002,-,0.000"
"'[22:23:12.928]',-0.500,-,-0.500,-0.500,-0.272,2.002,-,0.000"
"'[22:23:12.936]',-0.500,-,-0.500,-0.500,-0.272,2.002,-,0.000"
"'[22:23:12.944]',-0.500,-,-0.500,-0.500,-0.272,2.002,-,0.000"
"'[22:23:12.952]',-0.500,-,-0.500,-0.500,-0.272,2.002,-,0.000"
"'[22:23:12.960]',-0.500,-,-0.500,-0.500,-0.272,2.002,-,0.000"
"'[22:23:12.968]',-0.500,-,-0.500,-0.500,-0.272,2.002,-,0.000"
"'[22:23:12.976]',-0.500,-,-0.500,-0.500,-0.272,2.002,-,0.000"
"'[22:23:12.984]',-0.500,-,-0.500,-0.500,-0.272,2.002,-,0.000"
"'[22:23:12.992]',-0.500,-,-0.500,-0.500,-0.272,2.002,-,0.000"
"'[22:23:13.000]',-0.500,-,-0.500,-0.500,-0.272,2.002,-,0.000"
"'[22:23:13.008]',-0.500,-,-0.500,-0.500,-0.272,2.002,-,0.000"
"'[22:23:13.016]',-0.500,-,-0.500,-0.500,-0.272,2.002,-,0.000"
"'[22:23:13.024]',-0.500,-,-0.500,-0.500,-0.272,2.002,-,0.000"
"'[22:23:13.032]',-0.500,-,-0.500,-0.500,-0.272,2.002,-,0.000"
"'[22:23:13.040]',-0.500,-,-0.500,-0.500,-0.272,2.002,-,0.000"
"'[22:23:13.048]',-0.500,-,-0.500,-0.500,-0.272,2.002,-,0.000"
"'[22:23:13.056]',-0.500,-,-0.500,-0.500,-0.272,2.002,-,0.000"
"'[22:23:13.064]',-0.500,-,-0.500,-0.500,-0.272,2.002,-,0.000"
"'[22:23:13.072]',-0.500,-,-0.500,-0.500,-0.272,2.002,-,0.000"
"'[22:23:13.080]',-0.500,-,-0.500,-0.500,-0.272,2.002,-,0.000"
"'[22:23:13.088]',-0.500,-,-0.500,-0.500,-0.272,2.002,-,0.000"
"'[22:23:13.096]',-0.500,-,-0.500,-0.500,-0.272,2.002,-,0.000"
"'[22:23:13.104]',-0.500,-,-0.500,-0.500,-0.272,2.002,-,0.000"
"'[22:23:13.112]',-0.500,-,-0.500,-0.500,-0.272,2.002,-,0.000"
"'[22:23:13.120]',-0.500,-,-0.500,-0.500,-0.272,2.002,-,0.000"
"'[22:23:13.128]',-0.500,-,-0.500,-0.500,-0.272,2.002,-,0.000"
"'[22:23:13.136]',-0.500,-,-0.500,-0.500,-0.272,2.002,-,0.000"
"'[22:23:13.144]',-0.500,-,-0.500,-0.500,-0.272,2.002,-,0.000"
"'[22:23:13.152]',-0.500,-,-0.500,-0.500,-0.272,2.002,-,0.000"
"'[22:23:13.160]',-0.500,-,-0.500,-0.500,-0.272,2.002,-,0.000"
"'[22:23:13.168]',-0.500,-,-0.500,-0.500,-0.272,2.002,-,0.000"
"'[22:23:13.176]',-0.500,-,-0.500,-0.500,-0.272,2.002,-,0.000"
"'[22:23:13.184]',-0.500,-,-0.500,-0.500,-0.272,2.002,-,0.000"
"'[22:23:13.192]',-0.500,-,-0.500,-0.500,-0.272,2.002,-,0.000"
"'[22:23:13.200]',-0.500,-,-0.500,-0.500,-0.272,2.002,-,0.000"
"'[22:23:13.208]',-0.500,-,-0.500,-0.500,-0.272,2.002,-,0.000"
"'[22:23:13.216]',-0.500,-,-0.500,-0.500,-0.272,2.002,-,0.000"
"'[22:23:13.224]',-0.500,-,-0.500,-0.500,-0.272,2.002,-,0.000"
"'[22:23:13.232]',-0.500,-,-0.500,-0.500,-0.272,2.002,-,0.000"
"'[22:23:13.240]',-0.500,-,-0.500,-0.500,-0.272,2.002,-,0.000"
"'[22:23:13.248]',-0.500,-,-0.500,-0.500,-0.272,2.002,-,0.000"
"'[22:23:13.256]',-0.500,-,-0.500,-0.500,-0.272,2.002,-,0.000"
"'[22:23:13.264]',-0.500,-,-0.500,-0.500,-0.272,2.002,-,0.000"
"'[22:23:13.272]',-0.500,-,-0.500,-0.500,-0.272,2.002,-,0.000"
"'[22:23:13.280]',-0.500,-,-0.500,-0.500,-0.272,2.002,-,0.000"
"'[22:23:13.288]',-0.500,-,-0.500,-0.500,-0.272,2.002,-,0.000"
"'[22:23:13.296]',-0.500,-,-0.500,-0.500,-0.272,2.002,-,0.000"
"'[22:23:13.304]',-0.500,-,-0.500,-0.500,-0.272,2.002,-,0.000"
"'[22:23:13.312]',-0.500,-,-0.500,-0.500,-0.272,2.002,-,0.000"
"'[22:23:13.320]',-0.500,-,-0.500,-0.500,-0.272,2.002,-,0.000"
"'[22:23:13.328]',-0.500,-,-0.500,-0.500,-0.272,2.002,-,0.000"
"'[22:23:13.336]',-0.500,-,-0.500,-0.500,-0.272,2.002,-,0.000"
"'[22:23:13.344]',-0.500,-,-0.500,-0.500,-0.272,2.002,-,0.000"
"'[22:23:13.352]',-0.500,-,-0.500,-0.500,-0.272,2.002,-,0.000"
"'[22:23:13.360]',-0.500,-,-0.500,-0.500,-0.272,2.002,-,0.000"
"'[22:23:13.368]',-0.500,-,-0.500,-0.500,-0.272,2.002,-,0.000"
"'[22:23:13.376]',-0.500,-,-0.500,-0.500,-0.272,2.002,-,0.000"
"'[22:23:13.384]',-0.500,-,-0.500,-0.500,-0.272,2.002,-,0.000"
"'[22:23:13.392]',-0.500,-,-0.500,-0.500,-0.272,2.002,-,0.000"
"'[22:23:13.400]',-0.500,-,-0.500,-0.500,-0.272,2.002,-,0.000"
"'[22:23:13.408]',-0.500,-,-0.500,-0.500,-0.272,2.002,-,0.000"
"'[22:23:13.416]',-0.500,-,-0.500,-0.500,-0.272,2.002,-,0.000"
"'[22:23:13.424]',-0.500,-,-0.500,-0.500,-0.272,2.002,-,0.000"
"'[22:23:13.432]',-0.500,-,-0.500,-0.500,-0.272,2.002,-,0.000"
"'[22:23:13.440]',-0.500,-,-0.500,-0.500,-0.272,2.002,-,0.000"
"'[22:23:13.448]',-0.500,-,-0.500,-0.500,-0.272,2.002,-,0.000"
"'[22:23:13.456]',-0.500,-,-0.500,-0.500,-0.272,2.002,-,0.000"
"'[22:23:13.464]',-0.500,-,-0.500,-0.500,-0.272,2.002,-,0.000"
"'[22:23:13.472]',-0.500,-,-0.500,-0.500,-0.272,2.002,-,0.000"
"'[22:23:13.480]',-0.500,-,-0.500,-0.500,-0.272,2.002,-,0.000"
"'[22:23:13.488]',-0.500,-,-0.500,-0.500,-0.272,2.002,-,0.000"
"'[22:23:13.496]',-0.500,-,-0.500,-0.500,-0.272,2.002,-,0.000"
"'[22:23:13.504]',-0.500,-,-0.500,-0.500,-0.272,2.002,-,0.000"
"'[22:23:13.512]',-0.500,-,-0.500,-0.500,-0.272,2.002,-,0.000"
"'[22:23:13.520]',-0.500,-,-0.500,-0.500,-0.272,2.002,-,0.000"
"'[22:23:13.528]',-0.500,-,-0.500,-0.500,-0.272,2.002,-,0.000"
"'[22:23:13.536]',-0.500,-,-0.500,-0.500,-0.272,2.002,-,0.000"
"'[22:23:13.544]',-0.500,-,-0.500,-0.500,-0.272,2.002,-,0.000"
"'[22:23:13.552]',-0.500,-,-0.500,-0.500,-0.272,2.002,-,0.000"
"'[22:23:13.560]',-0.500,-,-0.500,-0.500,-0.272,2.002,-,0.000"
"'[22:23:13.568]',-0.500,-,-0.500,-0.500,-0.272,2.002,-,0.000"
"'[22:23:13.576]',-0.500,-,-0.500,-0.500,-0.272,2.002,-,0.000"
"'[22:23:13.584]',-0.500,-,-0.500,-0.500,-0.272,2.002,-,0.000"
"'[22:23:13.592]',-0.500,-,-0.500,-0.500,-0.272,2.002,-,0.000"
"'[22:23:13.600]',-0.500,-,-0.500,-0.500,-0.272,2.002,-,0.000"
"'[22:23:13.608]',-0.500,-,-0.500,-0.500,-0.272,2.002,-,0.000"
"'[22:23:13.616]',-0.500,-,-0.500,-0.500,-0.272,2.002,-,0.000"
"'[22:23:13.624]',-0.500,-,-0.500,-0.500,-0.272,2.002,-,0.000"
"'[22:23:13.632]',-0.500,-,-0.500,-0.500,-0.272,2.002,-,0.000"
"'[22:23:13.640]',-0.500,-,-0.500,-0.500,-0.272,2.002,-,0.000"
"'[22:23:13.648]',-0.500,-,-0.500,-0.500,-0.272,2.002,-,0.000"
"'[22:23:13.656]',-0.500,-,-0.500,-0.500,-0.272,2.002,-,0.000"
"'[22:23:13.664]',-0.500,-,-0.500,-0.500,-0.272,2.002,-,0.000"
"'[22:23:13.672]',-0.500,-,-0.500,-0.500,-0.272,2.002,-,0.000"
"'[22:23:13.680]',-0.500,-,-0.500,-0.500,-0.272,2.002,-,0.000"
"'[22:23:13.688]',-0.500,-,-0.500,-0.500,-0.272,2.002,-,0.000"
"'[22:23:13.696]',-0.500,-,-0.500,-0.500,-0.272,2.002,-,0.000"
"'[22:23:13.704]',-0.500,-,-0.500,-0.500,-0.272,2.002,-,0.000"
"'[22:23:13.712]',-0.500,-,-0.500,-0.500,-0.272,2.002,-,0.000"
"'[22:23:13.720]',-0.500,-,-0.500,-0.500,-0.272,2.002,-,0.000"
"'[22:23:13.728]',-0.500,-,-0.500,-0.500,-0.272,2.002,-,0.000"
"'[22:23:13.736]',-0.500,-,-0.500,-0.500,-0.272,2.002,-,0.000"
"'[22:23:13.744]',-0.500,-,-0.500,-0.500,-0.272,2.002,-,0.000"
"'[22:23:13.752]',-0.500,-,-0.500,-0.500,-0.272,2.002,-,0.000"
"'[22:23:13.760]',-0.500,-,-0.500,-0.500,-0.272,2.002,-,0.000"
"'[22:23:13.768]',-0.500,-,-0.500,-0.500,-0.272,2.002,-,0.000"
"'[22:23:13.776]',-0.500,-,-0.500,-0.500,-0.272,2.002,-,0.000"
"'[22:23:13.784]',-0.500,-,-0.500,-0.500,-0.272,2.002,-,0.000"
"'[22:23:13.792]',-0.500,-,-0.500,-0.500,-0.272,2.002,-,0.000"
"'[22:23:13.800]',-0.500,-,-0.500,-0.500,-0.272,2.002,-,0.000"
"'[22:23:13.808]',-0.500,-,-0.500,-0.500,-0.272,2.002,-,0.000"
"'[22:23:13.816]',-0.500,-,-0.500,-0.500,-0.272,2.002,-,0.000"
"'[22:23:13.824]',-0.500,-,-0.500,-0.500,-0.272,2.002,-,0.000"
