'Time','II','PLETH','ABP'
'[10:17:55.096]',0.549,0.459,62.448
'[10:17:55.104]',0.545,0.459,64.740
'[10:17:55.112]',0.545,0.463,68.750
'[10:17:55.120]',0.541,0.459,74.479
'[10:17:55.128]',0.541,0.459,79.063
'[10:17:55.136]',0.545,0.451,83.073
'[10:17:55.144]',0.545,0.443,86.511
'[10:17:55.152]',0.541,0.435,88.802
'[10:17:55.160]',0.541,0.424,92.240
'[10:17:55.168]',0.545,0.412,94.531
'[10:17:55.176]',0.545,0.404,96.823
'[10:17:55.184]',0.541,0.392,98.542
'[10:17:55.192]',0.525,0.376,99.115
'[10:17:55.200]',0.510,0.365,99.115
'[10:17:55.208]',0.494,0.349,99.115
'[10:17:55.216]',0.490,0.337,98.542
'[10:17:55.224]',0.490,0.325,96.823
'[10:17:55.232]',0.486,0.314,94.531
'[10:17:55.240]',0.486,0.302,92.240
'[10:17:55.248]',0.478,0.294,89.948
'[10:17:55.256]',0.478,0.282,87.656
'[10:17:55.264]',0.475,0.275,85.365
'[10:17:55.272]',0.490,0.267,81.927
'[10:17:55.280]',0.506,0.259,79.636
'[10:17:55.288]',0.510,0.251,77.344
'[10:17:55.296]',0.451,0.243,75.052
'[10:17:55.304]',0.380,0.235,72.761
'[10:17:55.312]',0.314,0.235,70.469
'[10:17:55.320]',0.259,0.239,68.750
'[10:17:55.328]',0.216,0.247,68.177
'[10:17:55.336]',0.204,0.267,67.031
'[10:17:55.344]',0.192,0.298,67.031
'[10:17:55.352]',0.173,0.337,66.459
'[10:17:55.360]',0.184,0.384,66.459
'[10:17:55.368]',0.239,0.431,65.886
'[10:17:55.376]',0.314,0.471,66.459
'[10:17:55.384]',0.404,0.522,66.459
'[10:17:55.392]',0.498,0.565,67.031
'[10:17:55.400]',0.565,0.608,68.177
'[10:17:55.408]',0.600,0.643,68.177
'[10:17:55.416]',0.616,0.671,68.177
'[10:17:55.424]',0.620,0.694,68.177
'[10:17:55.432]',0.624,0.706,68.177
'[10:17:55.440]',0.631,0.714,68.177
'[10:17:55.448]',0.635,0.718,68.177
'[10:17:55.456]',0.647,0.714,68.177
'[10:17:55.464]',0.651,0.706,67.031
'[10:17:55.472]',0.655,0.694,67.031
'[10:17:55.480]',0.667,0.682,66.459
'[10:17:55.488]',0.675,0.663,66.459
'[10:17:55.496]',0.690,0.643,65.886
'[10:17:55.504]',0.702,0.620,65.886
'[10:17:55.512]',0.710,0.592,64.740
'[10:17:55.520]',0.714,0.565,64.740
'[10:17:55.528]',0.722,0.537,64.167
'[10:17:55.536]',0.725,0.510,64.167
'[10:17:55.544]',0.725,0.486,63.021
'[10:17:55.552]',0.722,0.467,63.021
'[10:17:55.560]',0.710,0.447,63.021
'[10:17:55.568]',0.694,0.435,62.448
'[10:17:55.576]',0.675,0.427,62.448
'[10:17:55.584]',0.655,0.424,61.875
'[10:17:55.592]',0.635,0.424,60.729
'[10:17:55.600]',0.616,0.427,60.156
'[10:17:55.608]',0.600,0.435,59.583
'[10:17:55.616]',0.580,0.443,59.583
'[10:17:55.624]',0.565,0.451,60.156
'[10:17:55.632]',0.557,0.455,60.729
'[10:17:55.640]',0.545,0.463,64.167
'[10:17:55.648]',0.541,0.467,68.177
'[10:17:55.656]',0.533,0.467,72.761
'[10:17:55.664]',0.533,0.467,77.344
'[10:17:55.672]',0.541,0.463,81.927
'[10:17:55.680]',0.541,0.455,85.365
'[10:17:55.688]',0.533,0.447,88.229
'[10:17:55.696]',0.533,0.439,91.667
'[10:17:55.704]',0.533,0.427,93.959
'[10:17:55.712]',0.541,0.416,96.250
'[10:17:55.720]',0.545,0.400,97.396
'[10:17:55.728]',0.529,0.388,98.542
'[10:17:55.736]',0.522,0.373,98.542
'[10:17:55.744]',0.498,0.357,97.396
'[10:17:55.752]',0.486,0.345,96.823
'[10:17:55.760]',0.478,0.333,96.250
'[10:17:55.768]',0.478,0.322,95.104
'[10:17:55.776]',0.478,0.314,93.959
'[10:17:55.784]',0.475,0.306,91.667
'[10:17:55.792]',0.475,0.294,88.802
'[10:17:55.800]',0.475,0.286,85.938
'[10:17:55.808]',0.486,0.275,83.073
'[10:17:55.816]',0.498,0.267,80.209
'[10:17:55.824]',0.506,0.255,77.344
'[10:17:55.832]',0.471,0.247,75.052
'[10:17:55.840]',0.404,0.239,73.334
'[10:17:55.848]',0.329,0.235,71.042
'[10:17:55.856]',0.271,0.235,69.323
'[10:17:55.864]',0.227,0.243,68.750
'[10:17:55.872]',0.208,0.255,67.031
'[10:17:55.880]',0.204,0.278,66.459
'[10:17:55.888]',0.180,0.314,65.886
'[10:17:55.896]',0.169,0.357,65.886
'[10:17:55.904]',0.216,0.408,65.886
'[10:17:55.912]',0.282,0.459,65.886
'[10:17:55.920]',0.369,0.514,65.886
'[10:17:55.928]',0.467,0.565,66.459
'[10:17:55.936]',0.545,0.608,67.031
'[10:17:55.944]',0.584,0.643,67.031
'[10:17:55.952]',0.604,0.675,68.177
'[10:17:55.960]',0.616,0.698,68.177
'[10:17:55.968]',0.631,0.710,68.177
'[10:17:55.976]',0.639,0.718,68.177
'[10:17:55.984]',0.651,0.722,67.031
'[10:17:55.992]',0.655,0.722,67.031
'[10:17:56.000]',0.655,0.718,67.031
'[10:17:56.008]',0.667,0.706,67.031
'[10:17:56.016]',0.671,0.694,67.031
'[10:17:56.024]',0.671,0.678,66.459
'[10:17:56.032]',0.675,0.659,66.459
'[10:17:56.040]',0.686,0.635,65.886
'[10:17:56.048]',0.690,0.608,65.886
'[10:17:56.056]',0.702,0.580,64.740
'[10:17:56.064]',0.710,0.557,64.167
'[10:17:56.072]',0.714,0.533,64.167
'[10:17:56.080]',0.714,0.510,64.167
'[10:17:56.088]',0.714,0.486,63.021
'[10:17:56.096]',0.710,0.467,63.021
'[10:17:56.104]',0.694,0.451,62.448
'[10:17:56.112]',0.682,0.439,61.875
'[10:17:56.120]',0.659,0.435,60.729
'[10:17:56.128]',0.639,0.431,60.729
'[10:17:56.136]',0.620,0.435,60.156
'[10:17:56.144]',0.596,0.439,59.583
'[10:17:56.152]',0.580,0.447,59.583
'[10:17:56.160]',0.565,0.455,60.156
'[10:17:56.168]',0.557,0.463,60.729
'[10:17:56.176]',0.545,0.467,63.021
'[10:17:56.184]',0.541,0.471,66.459
'[10:17:56.192]',0.533,0.471,71.042
'[10:17:56.200]',0.533,0.471,75.625
'[10:17:56.208]',0.541,0.467,80.209
'[10:17:56.216]',0.545,0.463,84.219
'[10:17:56.224]',0.541,0.455,87.656
'[10:17:56.232]',0.533,0.447,89.948
'[10:17:56.240]',0.533,0.435,92.813
'[10:17:56.248]',0.541,0.424,95.104
'[10:17:56.256]',0.541,0.412,97.396
'[10:17:56.264]',0.533,0.400,98.542
'[10:17:56.272]',0.522,0.392,98.542
'[10:17:56.280]',0.498,0.380,98.542
'[10:17:56.288]',0.486,0.365,97.396
'[10:17:56.296]',0.478,0.353,96.823
'[10:17:56.304]',0.478,0.341,95.104
'[10:17:56.312]',0.478,0.329,93.959
'[10:17:56.320]',0.478,0.318,92.240
'[10:17:56.328]',0.478,0.306,88.802
'[10:17:56.336]',0.478,0.294,86.511
'[10:17:56.344]',0.486,0.286,84.219
'[10:17:56.352]',0.494,0.275,81.354
'[10:17:56.360]',0.510,0.267,79.063
'[10:17:56.368]',0.490,0.259,76.771
'[10:17:56.376]',0.435,0.251,73.334
'[10:17:56.384]',0.361,0.247,71.615
'[10:17:56.392]',0.298,0.247,70.469
'[10:17:56.400]',0.243,0.251,68.750
'[10:17:56.408]',0.208,0.263,67.031
'[10:17:56.416]',0.204,0.286,66.459
'[10:17:56.424]',0.184,0.318,66.459
'[10:17:56.432]',0.169,0.361,65.886
'[10:17:56.440]',0.188,0.408,65.886
'[10:17:56.448]',0.255,0.463,66.459
'[10:17:56.456]',0.333,0.514,66.459
'[10:17:56.464]',0.435,0.561,67.031
'[10:17:56.472]',0.514,0.596,67.031
'[10:17:56.480]',0.569,0.635,67.031
'[10:17:56.488]',0.596,0.667,67.031
'[10:17:56.496]',0.612,0.694,67.031
'[10:17:56.504]',0.624,0.714,67.031
'[10:17:56.512]',0.635,0.725,67.031
'[10:17:56.520]',0.647,0.733,68.177
'[10:17:56.528]',0.651,0.733,68.177
'[10:17:56.536]',0.655,0.729,67.031
'[10:17:56.544]',0.667,0.722,67.031
'[10:17:56.552]',0.671,0.714,67.031
'[10:17:56.560]',0.675,0.698,66.459
'[10:17:56.568]',0.682,0.686,65.886
'[10:17:56.576]',0.690,0.667,65.886
'[10:17:56.584]',0.702,0.643,64.740
'[10:17:56.592]',0.710,0.620,64.740
'[10:17:56.600]',0.714,0.592,64.167
'[10:17:56.608]',0.725,0.565,64.167
'[10:17:56.616]',0.729,0.537,64.167
'[10:17:56.624]',0.729,0.514,63.021
'[10:17:56.632]',0.722,0.494,63.021
'[10:17:56.640]',0.710,0.478,62.448
'[10:17:56.648]',0.694,0.467,62.448
'[10:17:56.656]',0.675,0.459,61.875
'[10:17:56.664]',0.655,0.455,60.729
'[10:17:56.672]',0.635,0.455,60.156
'[10:17:56.680]',0.616,0.459,59.583
'[10:17:56.688]',0.600,0.463,59.583
'[10:17:56.696]',0.576,0.471,59.583
'[10:17:56.704]',0.561,0.478,60.156
'[10:17:56.712]',0.545,0.482,61.875
'[10:17:56.720]',0.541,0.490,64.740
'[10:17:56.728]',0.533,0.494,69.323
'[10:17:56.736]',0.533,0.494,74.479
'[10:17:56.744]',0.533,0.490,79.063
'[10:17:56.752]',0.541,0.486,83.073
'[10:17:56.760]',0.545,0.478,86.511
'[10:17:56.768]',0.541,0.475,88.802
'[10:17:56.776]',0.533,0.467,92.240
'[10:17:56.784]',0.541,0.455,94.531
'[10:17:56.792]',0.541,0.443,96.250
'[10:17:56.800]',0.533,0.431,97.396
'[10:17:56.808]',0.525,0.416,98.542
'[10:17:56.816]',0.510,0.404,97.396
'[10:17:56.824]',0.490,0.388,97.396
'[10:17:56.832]',0.478,0.376,96.823
'[10:17:56.840]',0.486,0.361,96.250
'[10:17:56.848]',0.478,0.349,94.531
'[10:17:56.856]',0.475,0.337,92.813
'[10:17:56.864]',0.475,0.329,90.521
'[10:17:56.872]',0.475,0.322,87.656
'[10:17:56.880]',0.475,0.314,85.365
'[10:17:56.888]',0.486,0.306,81.927
'[10:17:56.896]',0.498,0.294,79.636
'[10:17:56.904]',0.506,0.282,76.771
'[10:17:56.912]',0.455,0.275,74.479
'[10:17:56.920]',0.384,0.267,72.761
'[10:17:56.928]',0.314,0.267,70.469
'[10:17:56.936]',0.255,0.267,68.750
'[10:17:56.944]',0.208,0.278,68.177
'[10:17:56.952]',0.204,0.298,67.031
'[10:17:56.960]',0.192,0.329,66.459
'[10:17:56.968]',0.169,0.365,66.459
'[10:17:56.976]',0.184,0.400,65.886
'[10:17:56.984]',0.235,0.447,65.886
'[10:17:56.992]',0.310,0.498,66.459
'[10:17:57.000]',0.396,0.549,66.459
'[10:17:57.008]',0.486,0.600,66.459
'[10:17:57.016]',0.549,0.643,67.031
'[10:17:57.024]',0.596,0.678,67.031
'[10:17:57.032]',0.612,0.706,67.031
'[10:17:57.040]',0.616,0.729,67.031
'[10:17:57.048]',0.624,0.741,67.031
'[10:17:57.056]',0.635,0.749,67.031
'[10:17:57.064]',0.647,0.753,67.031
'[10:17:57.072]',0.651,0.749,67.031
'[10:17:57.080]',0.667,0.741,66.459
'[10:17:57.088]',0.671,0.729,66.459
'[10:17:57.096]',0.675,0.718,66.459
'[10:17:57.104]',0.682,0.698,65.886
'[10:17:57.112]',0.686,0.678,65.886
'[10:17:57.120]',0.694,0.655,64.740
'[10:17:57.128]',0.702,0.627,64.740
'[10:17:57.136]',0.710,0.600,64.167
'[10:17:57.144]',0.714,0.573,64.167
'[10:17:57.152]',0.722,0.545,63.021
'[10:17:57.160]',0.725,0.522,63.021
'[10:17:57.168]',0.722,0.502,63.021
'[10:17:57.176]',0.710,0.486,62.448
'[10:17:57.184]',0.694,0.471,62.448
'[10:17:57.192]',0.675,0.463,61.875
'[10:17:57.200]',0.655,0.459,60.729
'[10:17:57.208]',0.631,0.455,60.156
'[10:17:57.216]',0.612,0.459,60.156
'[10:17:57.224]',0.592,0.463,59.583
'[10:17:57.232]',0.576,0.471,59.583
'[10:17:57.240]',0.561,0.478,60.156
'[10:17:57.248]',0.557,0.486,61.875
'[10:17:57.256]',0.545,0.490,64.167
'[10:17:57.264]',0.541,0.494,68.177
'[10:17:57.272]',0.533,0.494,72.761
'[10:17:57.280]',0.533,0.494,77.917
'[10:17:57.288]',0.533,0.490,81.927
'[10:17:57.296]',0.541,0.486,85.938
'[10:17:57.304]',0.533,0.478,88.229
'[10:17:57.312]',0.529,0.471,91.667
'[10:17:57.320]',0.529,0.459,93.959
'[10:17:57.328]',0.533,0.447,96.250
'[10:17:57.336]',0.541,0.435,97.396
'[10:17:57.344]',0.529,0.424,98.542
'[10:17:57.352]',0.514,0.408,98.542
'[10:17:57.360]',0.494,0.396,97.396
'[10:17:57.368]',0.486,0.388,96.823
'[10:17:57.376]',0.486,0.376,96.250
'[10:17:57.384]',0.486,0.365,95.104
'[10:17:57.392]',0.478,0.353,92.813
'[10:17:57.400]',0.478,0.341,90.521
'[10:17:57.408]',0.478,0.329,88.229
'[10:17:57.416]',0.475,0.318,85.938
'[10:17:57.424]',0.478,0.306,83.073
'[10:17:57.432]',0.498,0.298,80.209
'[10:17:57.440]',0.506,0.286,77.344
'[10:17:57.448]',0.475,0.278,75.052
'[10:17:57.456]',0.408,0.271,72.761
'[10:17:57.464]',0.333,0.267,71.042
'[10:17:57.472]',0.271,0.267,69.323
'[10:17:57.480]',0.224,0.271,68.750
'[10:17:57.488]',0.200,0.286,68.177
'[10:17:57.496]',0.192,0.310,67.031
'[10:17:57.504]',0.169,0.345,66.459
'[10:17:57.512]',0.165,0.384,65.886
'[10:17:57.520]',0.216,0.435,65.886
'[10:17:57.528]',0.282,0.486,65.886
'[10:17:57.536]',0.369,0.541,65.886
'[10:17:57.544]',0.467,0.592,65.886
'[10:17:57.552]',0.541,0.635,66.459
'[10:17:57.560]',0.584,0.671,66.459
'[10:17:57.568]',0.604,0.694,67.031
'[10:17:57.576]',0.616,0.718,67.031
'[10:17:57.584]',0.624,0.733,67.031
'[10:17:57.592]',0.635,0.741,67.031
'[10:17:57.600]',0.647,0.745,67.031
'[10:17:57.608]',0.651,0.745,67.031
'[10:17:57.616]',0.655,0.741,68.177
'[10:17:57.624]',0.667,0.729,67.031
'[10:17:57.632]',0.675,0.718,66.459
'[10:17:57.640]',0.682,0.702,65.886
'[10:17:57.648]',0.686,0.682,65.886
'[10:17:57.656]',0.694,0.663,65.886
'[10:17:57.664]',0.702,0.639,65.886
'[10:17:57.672]',0.710,0.616,65.886
'[10:17:57.680]',0.722,0.592,64.740
'[10:17:57.688]',0.725,0.565,64.167
'[10:17:57.696]',0.725,0.541,64.167
'[10:17:57.704]',0.722,0.518,63.021
'[10:17:57.712]',0.710,0.494,63.021
'[10:17:57.720]',0.694,0.478,63.021
'[10:17:57.728]',0.675,0.471,62.448
'[10:17:57.736]',0.655,0.463,61.875
'[10:17:57.744]',0.631,0.459,60.729
'[10:17:57.752]',0.612,0.463,60.729
'[10:17:57.760]',0.596,0.467,60.156
'[10:17:57.768]',0.576,0.471,60.156
'[10:17:57.776]',0.561,0.475,60.156
'[10:17:57.784]',0.549,0.482,61.875
'[10:17:57.792]',0.545,0.486,64.167
'[10:17:57.800]',0.541,0.490,67.031
'[10:17:57.808]',0.541,0.494,71.615
'[10:17:57.816]',0.533,0.494,76.771
'[10:17:57.824]',0.541,0.490,81.354
'[10:17:57.832]',0.545,0.486,85.365
'[10:17:57.840]',0.533,0.478,88.229
'[10:17:57.848]',0.525,0.471,91.667
'[10:17:57.856]',0.529,0.459,94.531
'[10:17:57.864]',0.541,0.451,96.823
'[10:17:57.872]',0.545,0.439,98.542
'[10:17:57.880]',0.533,0.427,99.115
'[10:17:57.888]',0.522,0.416,100.261
'[10:17:57.896]',0.498,0.404,99.115
'[10:17:57.904]',0.490,0.392,98.542
'[10:17:57.912]',0.490,0.380,97.396
'[10:17:57.920]',0.490,0.365,96.823
'[10:17:57.928]',0.490,0.353,95.104
'[10:17:57.936]',0.478,0.345,93.959
'[10:17:57.944]',0.478,0.337,91.667
'[10:17:57.952]',0.478,0.329,88.229
'[10:17:57.960]',0.486,0.322,85.365
'[10:17:57.968]',0.498,0.318,83.073
'[10:17:57.976]',0.510,0.310,79.636
'[10:17:57.984]',0.478,0.302,77.344
'[10:17:57.992]',0.408,0.294,75.052
'[10:17:58.000]',0.325,0.290,72.761
'[10:17:58.008]',0.247,0.286,71.042
'[10:17:58.016]',0.192,0.294,69.323
'[10:17:58.024]',0.173,0.306,68.750
'[10:17:58.032]',0.173,0.329,68.177
'[10:17:58.040]',0.169,0.361,67.031
'[10:17:58.048]',0.169,0.404,67.031
'[10:17:58.056]',0.216,0.451,66.459
'[10:17:58.064]',0.282,0.494,66.459
'[10:17:58.072]',0.369,0.537,66.459
'[10:17:58.080]',0.459,0.580,67.031
'[10:17:58.088]',0.533,0.624,67.031
'[10:17:58.096]',0.584,0.663,67.031
'[10:17:58.104]',0.620,0.694,68.177
'[10:17:58.112]',0.635,0.722,68.177
'[10:17:58.120]',0.647,0.741,68.177
'[10:17:58.128]',0.651,0.753,68.177
'[10:17:58.136]',0.655,0.761,68.177
'[10:17:58.144]',0.659,0.761,68.177
'[10:17:58.152]',0.667,0.757,67.031
'[10:17:58.160]',0.675,0.749,67.031
'[10:17:58.168]',0.682,0.741,67.031
'[10:17:58.176]',0.690,0.725,67.031
'[10:17:58.184]',0.694,0.710,66.459
'[10:17:58.192]',0.702,0.686,66.459
'[10:17:58.200]',0.710,0.663,65.886
'[10:17:58.208]',0.722,0.639,65.886
'[10:17:58.216]',0.725,0.612,64.740
'[10:17:58.224]',0.725,0.584,64.740
'[10:17:58.232]',0.729,0.557,64.740
'[10:17:58.240]',0.725,0.533,64.167
'[10:17:58.248]',0.714,0.514,64.167
'[10:17:58.256]',0.702,0.498,64.167
'[10:17:58.264]',0.682,0.486,63.021
'[10:17:58.272]',0.659,0.478,62.448
'[10:17:58.280]',0.635,0.475,62.448
'[10:17:58.288]',0.612,0.475,61.875
'[10:17:58.296]',0.592,0.478,60.729
'[10:17:58.304]',0.576,0.482,60.729
'[10:17:58.312]',0.561,0.490,61.875
'[10:17:58.320]',0.545,0.498,62.448
'[10:17:58.328]',0.541,0.502,64.740
'[10:17:58.336]',0.533,0.506,68.750
'[10:17:58.344]',0.529,0.506,73.334
'[10:17:58.352]',0.525,0.506,77.917
'[10:17:58.360]',0.533,0.506,83.073
'[10:17:58.368]',0.541,0.502,86.511
'[10:17:58.376]',0.533,0.498,89.948
'[10:17:58.384]',0.529,0.490,92.813
'[10:17:58.392]',0.529,0.482,96.250
'[10:17:58.400]',0.533,0.471,97.396
'[10:17:58.408]',0.545,0.459,99.115
'[10:17:58.416]',0.541,0.447,100.261
'[10:17:58.424]',0.525,0.435,100.261
'[10:17:58.432]',0.510,0.420,100.261
'[10:17:58.440]',0.494,0.408,100.261
'[10:17:58.448]',0.494,0.396,99.115
'[10:17:58.456]',0.490,0.384,98.542
'[10:17:58.464]',0.490,0.373,96.823
'[10:17:58.472]',0.490,0.365,94.531
'[10:17:58.480]',0.486,0.357,91.667
'[10:17:58.488]',0.486,0.345,88.229
'[10:17:58.496]',0.490,0.333,85.938
'[10:17:58.504]',0.498,0.325,83.073
'[10:17:58.512]',0.514,0.314,80.209
'[10:17:58.520]',0.494,0.306,77.344
'[10:17:58.528]',0.435,0.298,75.052
'[10:17:58.536]',0.349,0.294,73.334
'[10:17:58.544]',0.271,0.298,71.042
'[10:17:58.552]',0.208,0.302,70.469
'[10:17:58.560]',0.173,0.318,68.750
'[10:17:58.568]',0.173,0.337,68.177
'[10:17:58.576]',0.173,0.365,67.031
'[10:17:58.584]',0.173,0.404,67.031
'[10:17:58.592]',0.208,0.447,67.031
'[10:17:58.600]',0.271,0.494,67.031
'[10:17:58.608]',0.349,0.537,67.031
'[10:17:58.616]',0.435,0.584,67.031
'[10:17:58.624]',0.514,0.627,68.177
'[10:17:58.632]',0.569,0.663,68.177
'[10:17:58.640]',0.604,0.694,68.177
'[10:17:58.648]',0.620,0.718,68.177
'[10:17:58.656]',0.635,0.737,68.177
'[10:17:58.664]',0.639,0.745,68.177
'[10:17:58.672]',0.651,0.749,68.177
'[10:17:58.680]',0.655,0.749,68.177
'[10:17:58.688]',0.659,0.749,68.177
'[10:17:58.696]',0.667,0.741,68.177
'[10:17:58.704]',0.671,0.733,68.177
'[10:17:58.712]',0.682,0.718,67.031
'[10:17:58.720]',0.686,0.702,66.459
'[10:17:58.728]',0.690,0.682,66.459
'[10:17:58.736]',0.694,0.659,65.886
'[10:17:58.744]',0.702,0.631,64.740
'[10:17:58.752]',0.710,0.604,64.740
'[10:17:58.760]',0.714,0.580,64.167
'[10:17:58.768]',0.722,0.557,64.167
'[10:17:58.776]',0.722,0.533,64.167
'[10:17:58.784]',0.710,0.514,63.021
'[10:17:58.792]',0.694,0.494,63.021
'[10:17:58.800]',0.682,0.482,62.448
'[10:17:58.808]',0.659,0.471,62.448
'[10:17:58.816]',0.639,0.467,61.875
'[10:17:58.824]',0.620,0.463,60.729
'[10:17:58.832]',0.600,0.467,60.156
'[10:17:58.840]',0.584,0.467,60.156
'[10:17:58.848]',0.569,0.475,60.156
'[10:17:58.856]',0.561,0.478,60.156
'[10:17:58.864]',0.545,0.482,62.448
'[10:17:58.872]',0.533,0.486,64.740
'[10:17:58.880]',0.533,0.486,69.323
'[10:17:58.888]',0.525,0.486,74.479
'[10:17:58.896]',0.525,0.486,79.063
'[10:17:58.904]',0.533,0.482,83.073
'[10:17:58.912]',0.541,0.475,86.511
'[10:17:58.920]',0.533,0.467,89.948
'[10:17:58.928]',0.533,0.459,92.240
'[10:17:58.936]',0.533,0.447,94.531
'[10:17:58.944]',0.541,0.427,96.823
'[10:17:58.952]',0.541,0.416,98.542
'[10:17:58.960]',0.525,0.404,99.115
'[10:17:58.968]',0.514,0.396,98.542
'[10:17:58.976]',0.494,0.384,98.542
'[10:17:58.984]',0.490,0.369,97.396
'[10:17:58.992]',0.490,0.357,96.823
'[10:17:59.000]',0.486,0.345,95.104
'[10:17:59.008]',0.478,0.333,93.959
'[10:17:59.016]',0.478,0.322,91.667
'[10:17:59.024]',0.475,0.314,88.802
'[10:17:59.032]',0.478,0.302,85.938
'[10:17:59.040]',0.490,0.290,83.073
'[10:17:59.048]',0.498,0.282,80.209
'[10:17:59.056]',0.506,0.275,77.917
'[10:17:59.064]',0.459,0.271,75.625
'[10:17:59.072]',0.388,0.263,73.334
'[10:17:59.080]',0.310,0.263,71.615
'[10:17:59.088]',0.247,0.263,70.469
'[10:17:59.096]',0.200,0.271,68.750
'[10:17:59.104]',0.184,0.286,68.177
'[10:17:59.112]',0.184,0.310,67.031
'[10:17:59.120]',0.169,0.345,66.459
'[10:17:59.128]',0.169,0.388,66.459
'[10:17:59.136]',0.220,0.435,66.459
'[10:17:59.144]',0.294,0.486,66.459
'[10:17:59.152]',0.380,0.533,66.459
'[10:17:59.160]',0.475,0.576,66.459
'[10:17:59.168]',0.545,0.608,67.031
'[10:17:59.176]',0.584,0.639,67.031
'[10:17:59.184]',0.604,0.667,67.031
'[10:17:59.192]',0.620,0.690,67.031
'[10:17:59.200]',0.631,0.706,67.031
'[10:17:59.208]',0.635,0.714,67.031
'[10:17:59.216]',0.647,0.718,67.031
'[10:17:59.224]',0.651,0.718,67.031
'[10:17:59.232]',0.659,0.714,67.031
'[10:17:59.240]',0.667,0.702,67.031
'[10:17:59.248]',0.671,0.690,66.459
'[10:17:59.256]',0.671,0.675,66.459
'[10:17:59.264]',0.682,0.659,65.886
'[10:17:59.272]',0.686,0.639,65.886
'[10:17:59.280]',0.694,0.616,64.740
'[10:17:59.288]',0.702,0.592,64.740
'[10:17:59.296]',0.714,0.565,64.167
'[10:17:59.304]',0.722,0.541,64.167
'[10:17:59.312]',0.725,0.514,63.021
'[10:17:59.320]',0.722,0.494,63.021
'[10:17:59.328]',0.710,0.475,62.448
'[10:17:59.336]',0.694,0.459,62.448
'[10:17:59.344]',0.682,0.447,61.875
'[10:17:59.352]',0.659,0.443,61.875
'[10:17:59.360]',0.639,0.439,60.729
'[10:17:59.368]',0.620,0.443,60.156
'[10:17:59.376]',0.600,0.443,59.583
'[10:17:59.384]',0.584,0.451,59.583
'[10:17:59.392]',0.565,0.455,59.583
'[10:17:59.400]',0.561,0.463,60.729
'[10:17:59.408]',0.549,0.467,62.448
'[10:17:59.416]',0.545,0.471,66.459
'[10:17:59.424]',0.541,0.475,71.042
'[10:17:59.432]',0.541,0.471,75.625
'[10:17:59.440]',0.545,0.471,80.209
'[10:17:59.448]',0.549,0.463,84.219
'[10:17:59.456]',0.545,0.459,86.511
'[10:17:59.464]',0.541,0.451,89.948
'[10:17:59.472]',0.541,0.439,92.240
'[10:17:59.480]',0.545,0.431,94.531
'[10:17:59.488]',0.541,0.416,96.823
'[10:17:59.496]',0.533,0.404,97.396
'[10:17:59.504]',0.514,0.392,98.542
'[10:17:59.512]',0.498,0.376,98.542
'[10:17:59.520]',0.490,0.365,97.396
'[10:17:59.528]',0.486,0.353,96.250
'[10:17:59.536]',0.486,0.341,94.531
'[10:17:59.544]',0.478,0.329,92.813
'[10:17:59.552]',0.478,0.318,90.521
'[10:17:59.560]',0.475,0.310,88.802
'[10:17:59.568]',0.475,0.302,86.511
'[10:17:59.576]',0.475,0.294,84.219
'[10:17:59.584]',0.490,0.282,81.354
'[10:17:59.592]',0.506,0.275,77.917
'[10:17:59.600]',0.475,0.267,75.625
'[10:17:59.608]',0.416,0.259,73.334
'[10:17:59.616]',0.341,0.251,71.042
'[10:17:59.624]',0.282,0.251,69.323
'[10:17:59.632]',0.235,0.251,68.177
'[10:17:59.640]',0.208,0.267,67.031
'[10:17:59.648]',0.204,0.286,66.459
'[10:17:59.656]',0.184,0.314,65.886
'[10:17:59.664]',0.173,0.345,65.886
'[10:17:59.672]',0.208,0.384,65.886
'[10:17:59.680]',0.271,0.431,65.886
'[10:17:59.688]',0.349,0.482,65.886
'[10:17:59.696]',0.443,0.533,65.886
'[10:17:59.704]',0.525,0.580,65.886
'[10:17:59.712]',0.576,0.624,66.459
'[10:17:59.720]',0.604,0.659,66.459
'[10:17:59.728]',0.616,0.682,66.459
'[10:17:59.736]',0.624,0.702,66.459
'[10:17:59.744]',0.631,0.714,66.459
'[10:17:59.752]',0.635,0.718,66.459
'[10:17:59.760]',0.639,0.722,66.459
'[10:17:59.768]',0.647,0.718,66.459
'[10:17:59.776]',0.651,0.710,66.459
'[10:17:59.784]',0.655,0.698,66.459
'[10:17:59.792]',0.667,0.686,65.886
'[10:17:59.800]',0.671,0.667,65.886
'[10:17:59.808]',0.682,0.647,64.740
'[10:17:59.816]',0.690,0.624,64.740
'[10:17:59.824]',0.694,0.596,64.167
'[10:17:59.832]',0.706,0.569,64.167
'[10:17:59.840]',0.710,0.541,64.167
'[10:17:59.848]',0.714,0.514,63.021
'[10:17:59.856]',0.714,0.494,63.021
'[10:17:59.864]',0.710,0.475,62.448
'[10:17:59.872]',0.694,0.455,62.448
'[10:17:59.880]',0.682,0.443,61.875
'[10:17:59.888]',0.667,0.431,60.729
'[10:17:59.896]',0.647,0.427,60.156
'[10:17:59.904]',0.624,0.427,59.583
'[10:17:59.912]',0.604,0.427,59.583
'[10:17:59.920]',0.584,0.435,58.438
'[10:17:59.928]',0.565,0.439,59.583
'[10:17:59.936]',0.557,0.447,60.156
'[10:17:59.944]',0.545,0.455,61.875
'[10:17:59.952]',0.541,0.463,64.740
