'Time','II','PLETH','ABP'
'[18:14:41.408]',-0.213,0.514,70.208
'[18:14:41.416]',-0.228,0.510,70.208
'[18:14:41.424]',-0.244,0.506,70.208
'[18:14:41.432]',-0.268,0.502,70.208
'[18:14:41.440]',-0.283,0.498,68.333
'[18:14:41.448]',-0.283,0.494,65.625
'[18:14:41.456]',-0.244,0.490,63.750
'[18:14:41.464]',-0.205,0.486,63.750
'[18:14:41.472]',-0.157,0.482,63.750
'[18:14:41.480]',-0.118,0.478,66.458
'[18:14:41.488]',-0.071,0.471,71.250
'[18:14:41.496]',-0.047,0.471,79.583
'[18:14:41.504]',-0.024,0.467,90.833
'[18:14:41.512]',-0.008,0.463,103.125
'[18:14:41.520]',0.000,0.459,115.208
'[18:14:41.528]',0.008,0.459,124.583
'[18:14:41.536]',-0.008,0.455,131.250
'[18:14:41.544]',-0.016,0.451,135.833
'[18:14:41.552]',-0.031,0.451,139.583
'[18:14:41.560]',-0.055,0.447,142.500
'[18:14:41.568]',-0.063,0.447,145.208
'[18:14:41.576]',-0.071,0.447,148.125
'[18:14:41.584]',-0.071,0.443,150.000
'[18:14:41.592]',-0.071,0.443,150.833
'[18:14:41.600]',-0.079,0.439,150.833
'[18:14:41.608]',-0.087,0.439,150.000
'[18:14:41.616]',-0.110,0.435,148.125
'[18:14:41.624]',-0.110,0.435,146.250
'[18:14:41.632]',-0.110,0.435,144.375
'[18:14:41.640]',-0.110,0.431,141.458
'[18:14:41.648]',-0.126,0.431,138.750
'[18:14:41.656]',-0.134,0.431,135.000
'[18:14:41.664]',-0.150,0.431,132.083
'[18:14:41.672]',-0.150,0.431,128.333
'[18:14:41.680]',-0.150,0.431,124.583
'[18:14:41.688]',-0.142,0.431,120.833
'[18:14:41.696]',-0.142,0.427,118.125
'[18:14:41.704]',-0.142,0.427,115.208
'[18:14:41.712]',-0.150,0.424,112.500
'[18:14:41.720]',-0.173,0.424,108.750
'[18:14:41.728]',-0.173,0.424,103.125
'[18:14:41.736]',-0.142,0.424,97.500
'[18:14:41.744]',0.008,0.424,93.750
'[18:14:41.752]',0.244,0.427,90.833
'[18:14:41.760]',0.315,0.431,90.000
'[18:14:41.768]',0.118,0.435,90.000
'[18:14:41.776]',-0.071,0.443,90.833
'[18:14:41.784]',-0.197,0.451,90.000
'[18:14:41.792]',-0.283,0.463,90.000
'[18:14:41.800]',-0.299,0.471,88.958
'[18:14:41.808]',-0.252,0.482,88.125
'[18:14:41.816]',-0.213,0.498,88.125
'[18:14:41.824]',-0.181,0.510,88.125
'[18:14:41.832]',-0.157,0.525,86.250
'[18:14:41.840]',-0.142,0.537,83.333
'[18:14:41.848]',-0.134,0.549,80.625
'[18:14:41.856]',-0.142,0.557,79.583
'[18:14:41.864]',-0.157,0.565,78.750
'[18:14:41.872]',-0.165,0.573,78.750
'[18:14:41.880]',-0.173,0.580,78.750
'[18:14:41.888]',-0.189,0.588,79.583
'[18:14:41.896]',-0.197,0.596,79.583
'[18:14:41.904]',-0.205,0.600,79.583
'[18:14:41.912]',-0.205,0.604,78.750
'[18:14:41.920]',-0.189,0.608,76.875
'[18:14:41.928]',-0.173,0.612,75.833
'[18:14:41.936]',-0.150,0.616,75.833
'[18:14:41.944]',-0.134,0.616,76.875
'[18:14:41.952]',-0.118,0.616,75.833
'[18:14:41.960]',-0.102,0.616,73.958
'[18:14:41.968]',-0.102,0.612,73.958
'[18:14:41.976]',-0.094,0.608,77.708
'[18:14:41.984]',-0.087,0.608,83.333
'[18:14:41.992]',-0.087,0.604,91.875
'[18:14:42.000]',-0.087,0.596,103.125
'[18:14:42.008]',-0.102,0.592,114.375
'[18:14:42.016]',-0.110,0.584,124.583
'[18:14:42.024]',-0.118,0.576,132.083
'[18:14:42.032]',-0.126,0.569,136.875
'[18:14:42.040]',-0.126,0.565,141.458
'[18:14:42.048]',-0.126,0.557,144.375
'[18:14:42.056]',-0.126,0.553,146.250
'[18:14:42.064]',-0.134,0.545,147.083
'[18:14:42.072]',-0.142,0.545,148.125
'[18:14:42.080]',-0.157,0.537,147.083
'[18:14:42.088]',-0.173,0.533,146.250
'[18:14:42.096]',-0.173,0.529,144.375
'[18:14:42.104]',-0.173,0.525,143.333
'[18:14:42.112]',-0.157,0.522,141.458
'[18:14:42.120]',-0.150,0.518,141.458
'[18:14:42.128]',-0.142,0.510,140.625
'[18:14:42.136]',-0.142,0.506,137.708
'[18:14:42.144]',-0.134,0.498,135.000
'[18:14:42.152]',-0.126,0.494,130.208
'[18:14:42.160]',-0.126,0.486,125.625
'[18:14:42.168]',-0.126,0.482,122.708
'[18:14:42.176]',-0.118,0.478,120.000
'[18:14:42.184]',-0.118,0.475,117.083
'[18:14:42.192]',-0.126,0.467,114.375
'[18:14:42.200]',-0.134,0.463,110.625
'[18:14:42.208]',-0.134,0.459,105.833
'[18:14:42.216]',-0.134,0.455,101.250
'[18:14:42.224]',-0.142,0.455,96.458
'[18:14:42.232]',-0.142,0.455,92.708
'[18:14:42.240]',-0.150,0.455,90.000
'[18:14:42.248]',-0.157,0.455,88.958
'[18:14:42.256]',-0.157,0.459,88.958
'[18:14:42.264]',-0.157,0.463,88.958
'[18:14:42.272]',-0.157,0.467,88.125
'[18:14:42.280]',-0.150,0.478,88.125
'[18:14:42.288]',-0.157,0.486,87.083
'[18:14:42.296]',-0.173,0.498,86.250
'[18:14:42.304]',-0.157,0.506,85.208
'[18:14:42.312]',-0.047,0.514,84.375
'[18:14:42.320]',0.189,0.525,83.333
'[18:14:42.328]',0.362,0.529,83.333
'[18:14:42.336]',0.260,0.537,82.500
'[18:14:42.344]',0.118,0.541,82.500
'[18:14:42.352]',0.079,0.545,82.500
'[18:14:42.360]',0.008,0.553,82.500
'[18:14:42.368]',-0.039,0.553,81.458
'[18:14:42.376]',-0.016,0.557,80.625
'[18:14:42.384]',0.031,0.561,77.708
'[18:14:42.392]',0.071,0.561,75.833
'[18:14:42.400]',0.110,0.565,75.000
'[18:14:42.408]',0.134,0.565,75.000
'[18:14:42.416]',0.142,0.565,75.833
'[18:14:42.424]',0.134,0.561,75.000
'[18:14:42.432]',0.118,0.561,75.000
'[18:14:42.440]',0.094,0.557,73.958
'[18:14:42.448]',0.063,0.557,73.958
'[18:14:42.456]',0.047,0.553,73.125
'[18:14:42.464]',0.031,0.549,71.250
'[18:14:42.472]',0.024,0.545,70.208
'[18:14:42.480]',0.031,0.541,69.375
'[18:14:42.488]',0.047,0.537,68.333
'[18:14:42.496]',0.071,0.533,68.333
'[18:14:42.504]',0.094,0.529,68.333
'[18:14:42.512]',0.110,0.529,69.375
'[18:14:42.520]',0.110,0.525,68.333
'[18:14:42.528]',0.110,0.522,68.333
'[18:14:42.536]',0.110,0.522,68.333
'[18:14:42.544]',0.094,0.518,71.250
'[18:14:42.552]',0.094,0.514,77.708
'[18:14:42.560]',0.087,0.510,88.958
'[18:14:42.568]',0.079,0.506,103.125
'[18:14:42.576]',0.055,0.502,116.250
'[18:14:42.584]',0.039,0.498,126.458
'[18:14:42.592]',0.024,0.494,133.125
'[18:14:42.600]',0.008,0.490,137.708
'[18:14:42.608]',0.008,0.482,142.500
'[18:14:42.616]',-0.008,0.478,146.250
'[18:14:42.624]',-0.016,0.475,148.958
'[18:14:42.632]',-0.016,0.471,150.833
'[18:14:42.640]',-0.024,0.467,151.875
'[18:14:42.648]',-0.024,0.463,152.708
'[18:14:42.656]',-0.024,0.463,152.708
'[18:14:42.664]',-0.031,0.459,152.708
'[18:14:42.672]',-0.031,0.459,151.875
'[18:14:42.680]',-0.039,0.455,150.000
'[18:14:42.688]',-0.039,0.455,148.125
'[18:14:42.696]',-0.047,0.451,145.208
'[18:14:42.704]',-0.047,0.451,142.500
'[18:14:42.712]',-0.039,0.447,139.583
'[18:14:42.720]',-0.039,0.447,135.833
'[18:14:42.728]',-0.039,0.443,132.083
'[18:14:42.736]',-0.047,0.443,129.375
'[18:14:42.744]',-0.047,0.439,126.458
'[18:14:42.752]',-0.039,0.439,122.708
'[18:14:42.760]',-0.031,0.439,118.958
'[18:14:42.768]',-0.024,0.435,114.375
'[18:14:42.776]',-0.016,0.435,109.583
'[18:14:42.784]',-0.016,0.435,105.000
'[18:14:42.792]',-0.016,0.435,100.208
'[18:14:42.800]',-0.016,0.439,96.458
'[18:14:42.808]',-0.016,0.439,93.750
'[18:14:42.816]',-0.016,0.439,92.708
'[18:14:42.824]',-0.024,0.443,91.875
'[18:14:42.832]',-0.031,0.447,90.833
'[18:14:42.840]',-0.031,0.455,90.833
'[18:14:42.848]',-0.039,0.459,90.000
'[18:14:42.856]',-0.039,0.467,88.125
'[18:14:42.864]',-0.039,0.475,86.250
'[18:14:42.872]',-0.039,0.478,85.208
'[18:14:42.880]',-0.047,0.486,85.208
'[18:14:42.888]',-0.047,0.498,84.375
'[18:14:42.896]',-0.047,0.506,84.375
'[18:14:42.904]',-0.047,0.518,82.500
'[18:14:42.912]',-0.047,0.525,81.458
'[18:14:42.920]',-0.047,0.537,79.583
'[18:14:42.928]',-0.063,0.541,78.750
'[18:14:42.936]',-0.087,0.549,77.708
'[18:14:42.944]',-0.087,0.557,77.708
'[18:14:42.952]',-0.016,0.561,78.750
'[18:14:42.960]',0.189,0.565,79.583
'[18:14:42.968]',0.378,0.569,78.750
'[18:14:42.976]',0.307,0.569,77.708
'[18:14:42.984]',0.110,0.573,76.875
'[18:14:42.992]',-0.016,0.573,76.875
'[18:14:43.000]',-0.110,0.573,75.833
'[18:14:43.008]',-0.157,0.573,75.833
'[18:14:43.016]',-0.134,0.569,75.000
'[18:14:43.024]',-0.110,0.569,73.125
'[18:14:43.032]',-0.102,0.565,72.083
'[18:14:43.040]',-0.087,0.561,71.250
'[18:14:43.048]',-0.087,0.557,70.208
'[18:14:43.056]',-0.087,0.553,70.208
'[18:14:43.064]',-0.094,0.549,70.208
'[18:14:43.072]',-0.094,0.545,70.208
'[18:14:43.080]',-0.087,0.537,68.333
'[18:14:43.088]',-0.079,0.533,67.500
'[18:14:43.096]',-0.087,0.529,67.500
'[18:14:43.104]',-0.094,0.525,66.458
'[18:14:43.112]',-0.102,0.522,66.458
'[18:14:43.120]',-0.102,0.514,65.625
'[18:14:43.128]',-0.087,0.510,65.625
'[18:14:43.136]',-0.079,0.506,66.458
'[18:14:43.144]',-0.063,0.502,66.458
'[18:14:43.152]',-0.047,0.498,66.458
'[18:14:43.160]',-0.031,0.494,66.458
'[18:14:43.168]',-0.016,0.490,65.625
'[18:14:43.176]',-0.008,0.486,64.583
'[18:14:43.184]',0.000,0.482,66.458
'[18:14:43.192]',0.008,0.478,71.250
'[18:14:43.200]',0.008,0.475,81.458
'[18:14:43.208]',0.008,0.471,95.625
'[18:14:43.216]',0.008,0.467,109.583
'[18:14:43.224]',0.008,0.463,120.833
'[18:14:43.232]',0.000,0.463,128.333
'[18:14:43.240]',-0.008,0.459,135.000
'[18:14:43.248]',-0.016,0.455,139.583
'[18:14:43.256]',-0.024,0.455,143.333
'[18:14:43.264]',-0.031,0.451,146.250
'[18:14:43.272]',-0.047,0.451,148.125
'[18:14:43.280]',-0.047,0.451,150.000
'[18:14:43.288]',-0.055,0.447,151.875
'[18:14:43.296]',-0.055,0.443,151.875
'[18:14:43.304]',-0.055,0.443,150.000
'[18:14:43.312]',-0.055,0.439,147.083
'[18:14:43.320]',-0.055,0.439,145.208
'[18:14:43.328]',-0.055,0.439,144.375
'[18:14:43.336]',-0.047,0.435,141.458
'[18:14:43.344]',-0.047,0.435,139.583
'[18:14:43.352]',-0.039,0.431,136.875
'[18:14:43.360]',-0.039,0.431,133.958
'[18:14:43.368]',-0.039,0.427,131.250
'[18:14:43.376]',-0.031,0.427,129.375
'[18:14:43.384]',-0.031,0.424,126.458
'[18:14:43.392]',-0.024,0.424,123.750
'[18:14:43.400]',-0.024,0.420,118.958
'[18:14:43.408]',-0.024,0.420,115.208
'[18:14:43.416]',-0.031,0.416,111.458
'[18:14:43.424]',-0.031,0.416,107.708
'[18:14:43.432]',-0.039,0.412,105.000
'[18:14:43.440]',-0.039,0.412,100.208
'[18:14:43.448]',-0.039,0.412,96.458
'[18:14:43.456]',-0.039,0.416,93.750
'[18:14:43.464]',-0.039,0.416,91.875
'[18:14:43.472]',-0.039,0.420,90.000
'[18:14:43.480]',-0.031,0.427,88.125
'[18:14:43.488]',-0.031,0.435,87.083
'[18:14:43.496]',-0.031,0.443,85.208
'[18:14:43.504]',-0.031,0.455,83.333
'[18:14:43.512]',-0.039,0.463,82.500
'[18:14:43.520]',-0.063,0.471,83.333
'[18:14:43.528]',-0.071,0.482,85.208
'[18:14:43.536]',-0.039,0.490,86.250
'[18:14:43.544]',0.110,0.502,85.208
'[18:14:43.552]',0.346,0.510,83.333
'[18:14:43.560]',0.433,0.522,81.458
'[18:14:43.568]',0.268,0.525,81.458
'[18:14:43.576]',0.087,0.533,81.458
'[18:14:43.584]',-0.031,0.541,81.458
'[18:14:43.592]',-0.126,0.549,80.625
'[18:14:43.600]',-0.142,0.553,79.583
'[18:14:43.608]',-0.118,0.557,78.750
'[18:14:43.616]',-0.087,0.557,77.708
'[18:14:43.624]',-0.087,0.561,76.875
'[18:14:43.632]',-0.079,0.561,76.875
'[18:14:43.640]',-0.071,0.561,76.875
'[18:14:43.648]',-0.071,0.561,75.833
'[18:14:43.656]',-0.079,0.557,75.000
'[18:14:43.664]',-0.087,0.557,72.083
'[18:14:43.672]',-0.087,0.553,69.375
'[18:14:43.680]',-0.079,0.553,66.458
'[18:14:43.688]',-0.087,0.549,65.625
'[18:14:43.696]',-0.087,0.545,65.625
'[18:14:43.704]',-0.079,0.541,66.458
'[18:14:43.712]',-0.079,0.537,68.333
'[18:14:43.720]',-0.071,0.533,69.375
'[18:14:43.728]',-0.063,0.529,69.375
'[18:14:43.736]',-0.047,0.525,70.208
'[18:14:43.744]',-0.031,0.522,70.208
'[18:14:43.752]',-0.024,0.518,69.375
'[18:14:43.760]',-0.016,0.514,68.333
'[18:14:43.768]',-0.031,0.510,68.333
'[18:14:43.776]',-0.031,0.506,70.208
'[18:14:43.784]',-0.039,0.502,76.875
'[18:14:43.792]',-0.039,0.498,87.083
'[18:14:43.800]',-0.031,0.494,101.250
'[18:14:43.808]',-0.016,0.490,113.333
'[18:14:43.816]',-0.016,0.486,122.708
'[18:14:43.824]',-0.008,0.482,128.333
'[18:14:43.832]',0.000,0.478,133.125
'[18:14:43.840]',0.000,0.475,136.875
'[18:14:43.848]',-0.008,0.471,140.625
'[18:14:43.856]',-0.008,0.467,143.333
'[18:14:43.864]',0.000,0.463,145.208
'[18:14:43.872]',0.000,0.463,147.083
'[18:14:43.880]',0.008,0.459,147.083
'[18:14:43.888]',0.008,0.459,147.083
'[18:14:43.896]',0.000,0.455,147.083
'[18:14:43.904]',-0.008,0.455,148.125
'[18:14:43.912]',-0.008,0.451,148.125
'[18:14:43.920]',-0.016,0.451,145.208
'[18:14:43.928]',-0.031,0.447,140.625
'[18:14:43.936]',-0.055,0.447,137.708
'[18:14:43.944]',-0.071,0.443,133.958
'[18:14:43.952]',-0.079,0.443,131.250
'[18:14:43.960]',-0.087,0.443,130.208
'[18:14:43.968]',-0.094,0.439,128.333
'[18:14:43.976]',-0.102,0.439,125.625
'[18:14:43.984]',-0.102,0.439,120.833
'[18:14:43.992]',-0.118,0.435,116.250
'[18:14:44.000]',-0.126,0.435,111.458
'[18:14:44.008]',-0.039,0.431,106.875
'[18:14:44.016]',0.181,0.427,101.250
'[18:14:44.024]',0.370,0.427,97.500
'[18:14:44.032]',0.291,0.427,95.625
'[18:14:44.040]',0.071,0.431,93.750
'[18:14:44.048]',-0.071,0.431,91.875
'[18:14:44.056]',-0.150,0.435,90.000
'[18:14:44.064]',-0.173,0.439,90.000
'[18:14:44.072]',-0.157,0.443,88.958
'[18:14:44.080]',-0.118,0.451,88.125
'[18:14:44.088]',-0.087,0.459,85.208
'[18:14:44.096]',-0.063,0.467,82.500
'[18:14:44.104]',-0.055,0.478,81.458
'[18:14:44.112]',-0.055,0.486,82.500
'[18:14:44.120]',-0.047,0.494,82.500
'[18:14:44.128]',-0.047,0.506,82.500
'[18:14:44.136]',-0.063,0.514,82.500
'[18:14:44.144]',-0.087,0.522,83.333
'[18:14:44.152]',-0.087,0.529,85.208
'[18:14:44.160]',-0.102,0.533,88.958
'[18:14:44.168]',-0.118,0.537,92.708
'[18:14:44.176]',-0.126,0.541,96.458
'[18:14:44.184]',-0.110,0.541,96.458
'[18:14:44.192]',-0.071,0.545,91.875
'[18:14:44.200]',-0.047,0.549,82.500
'[18:14:44.208]',-0.024,0.549,73.125
'[18:14:44.216]',-0.016,0.553,68.333
'[18:14:44.224]',-0.031,0.553,66.458
'[18:14:44.232]',-0.031,0.553,65.625
'[18:14:44.240]',-0.024,0.553,64.583
'[18:14:44.248]',-0.008,0.553,65.625
'[18:14:44.256]',0.000,0.549,73.958
'[18:14:44.264]',0.016,0.549,87.083
'[18:14:44.272]',0.031,0.545,102.083
'[18:14:44.280]',0.039,0.541,115.208
'[18:14:44.288]',0.047,0.537,124.583
'[18:14:44.296]',0.024,0.533,132.083
'[18:14:44.304]',0.008,0.529,135.833
'[18:14:44.312]',-0.016,0.525,138.750
'[18:14:44.320]',-0.031,0.522,141.458
'[18:14:44.328]',-0.039,0.522,143.333
'[18:14:44.336]',-0.047,0.518,144.375
'[18:14:44.344]',-0.055,0.514,145.208
'[18:14:44.352]',-0.063,0.510,144.375
'[18:14:44.360]',-0.071,0.506,144.375
'[18:14:44.368]',-0.071,0.502,143.333
'[18:14:44.376]',-0.063,0.498,141.458
'[18:14:44.384]',-0.063,0.494,139.583
'[18:14:44.392]',-0.055,0.490,138.750
'[18:14:44.400]',-0.047,0.486,136.875
'[18:14:44.408]',-0.047,0.478,133.958
'[18:14:44.416]',-0.055,0.475,131.250
'[18:14:44.424]',-0.063,0.471,127.500
'[18:14:44.432]',-0.063,0.467,125.625
'[18:14:44.440]',-0.071,0.463,122.708
'[18:14:44.448]',-0.079,0.463,120.000
'[18:14:44.456]',-0.079,0.459,115.208
'[18:14:44.464]',-0.071,0.455,109.583
'[18:14:44.472]',-0.047,0.455,103.958
'[18:14:44.480]',-0.016,0.455,99.375
'[18:14:44.488]',0.008,0.451,94.583
'[18:14:44.496]',0.024,0.451,90.833
'[18:14:44.504]',0.039,0.451,88.125
'[18:14:44.512]',0.071,0.451,86.250
'[18:14:44.520]',0.110,0.455,85.208
'[18:14:44.528]',0.118,0.459,85.208
'[18:14:44.536]',0.094,0.463,85.208
'[18:14:44.544]',0.063,0.467,83.333
'[18:14:44.552]',0.047,0.475,82.500
'[18:14:44.560]',0.024,0.482,80.625
'[18:14:44.568]',-0.008,0.486,80.625
'[18:14:44.576]',-0.047,0.494,80.625
'[18:14:44.584]',-0.087,0.502,81.458
'[18:14:44.592]',-0.142,0.510,84.375
'[18:14:44.600]',-0.197,0.518,88.125
'[18:14:44.608]',-0.213,0.529,90.000
'[18:14:44.616]',-0.118,0.537,87.083
'[18:14:44.624]',0.142,0.545,80.625
'[18:14:44.632]',0.307,0.553,75.000
'[18:14:44.640]',0.213,0.557,71.250
'[18:14:44.648]',0.071,0.557,72.083
'[18:14:44.656]',-0.016,0.561,75.000
'[18:14:44.664]',-0.094,0.565,76.875
'[18:14:44.672]',-0.126,0.565,75.833
'[18:14:44.680]',-0.118,0.565,73.958
'[18:14:44.688]',-0.102,0.565,73.125
'[18:14:44.696]',-0.094,0.565,73.958
'[18:14:44.704]',-0.087,0.561,75.000
'[18:14:44.712]',-0.079,0.561,75.833
'[18:14:44.720]',-0.063,0.557,75.833
'[18:14:44.728]',-0.047,0.553,73.958
'[18:14:44.736]',-0.031,0.553,71.250
'[18:14:44.744]',-0.024,0.549,68.333
'[18:14:44.752]',-0.031,0.541,65.625
'[18:14:44.760]',-0.039,0.537,64.583
'[18:14:44.768]',-0.039,0.533,67.500
'[18:14:44.776]',-0.031,0.529,70.208
'[18:14:44.784]',-0.024,0.525,71.250
'[18:14:44.792]',-0.016,0.522,71.250
'[18:14:44.800]',0.008,0.514,70.208
'[18:14:44.808]',0.031,0.510,68.333
'[18:14:44.816]',0.063,0.502,66.458
'[18:14:44.824]',0.094,0.498,65.625
'[18:14:44.832]',0.118,0.494,65.625
'[18:14:44.840]',0.134,0.486,67.500
'[18:14:44.848]',0.142,0.482,72.083
'[18:14:44.856]',0.134,0.478,80.625
'[18:14:44.864]',0.134,0.471,91.875
'[18:14:44.872]',0.142,0.471,105.000
'[18:14:44.880]',0.134,0.467,116.250
'[18:14:44.888]',0.118,0.463,125.625
'[18:14:44.896]',0.102,0.459,135.833
'[18:14:44.904]',0.071,0.459,144.375
'[18:14:44.912]',0.047,0.459,150.000
'[18:14:44.920]',0.031,0.455,153.750
'[18:14:44.928]',0.024,0.455,155.625
'[18:14:44.936]',0.024,0.451,156.458
'[18:14:44.944]',0.024,0.451,156.458
'[18:14:44.952]',0.031,0.447,155.625
'[18:14:44.960]',0.039,0.447,153.750
'[18:14:44.968]',0.039,0.443,150.833
'[18:14:44.976]',0.047,0.443,147.083
'[18:14:44.984]',0.047,0.439,144.375
'[18:14:44.992]',0.047,0.439,142.500
'[18:14:45.000]',0.039,0.435,142.500
'[18:14:45.008]',0.031,0.435,141.458
'[18:14:45.016]',0.016,0.435,140.625
'[18:14:45.024]',-0.008,0.435,139.583
'[18:14:45.032]',-0.024,0.435,136.875
'[18:14:45.040]',-0.031,0.431,133.125
'[18:14:45.048]',-0.031,0.431,128.333
'[18:14:45.056]',-0.024,0.427,124.583
'[18:14:45.064]',-0.016,0.427,120.000
'[18:14:45.072]',-0.008,0.424,115.208
'[18:14:45.080]',0.008,0.424,111.458
'[18:14:45.088]',0.024,0.420,110.625
'[18:14:45.096]',0.031,0.420,109.583
'[18:14:45.104]',0.079,0.420,107.708
'[18:14:45.112]',0.228,0.420,103.125
'[18:14:45.120]',0.449,0.420,97.500
'[18:14:45.128]',0.496,0.427,92.708
'[18:14:45.136]',0.339,0.431,90.000
'[18:14:45.144]',0.236,0.443,88.125
'[18:14:45.152]',0.213,0.455,85.208
'[18:14:45.160]',0.205,0.463,83.333
'[18:14:45.168]',0.220,0.471,81.458
'[18:14:45.176]',0.236,0.482,81.458
'[18:14:45.184]',0.244,0.494,81.458
'[18:14:45.192]',0.244,0.502,81.458
'[18:14:45.200]',0.244,0.514,80.625
'[18:14:45.208]',0.220,0.522,79.583
'[18:14:45.216]',0.165,0.533,78.750
'[18:14:45.224]',0.102,0.541,79.583
'[18:14:45.232]',0.047,0.549,80.625
'[18:14:45.240]',-0.008,0.557,81.458
'[18:14:45.248]',-0.039,0.565,82.500
'[18:14:45.256]',-0.063,0.573,83.333
'[18:14:45.264]',-0.087,0.576,84.375
'[18:14:45.272]',-0.102,0.584,85.208
'[18:14:45.280]',-0.102,0.588,84.375
'[18:14:45.288]',-0.087,0.592,83.333
'[18:14:45.296]',-0.063,0.596,81.458
'[18:14:45.304]',-0.031,0.596,79.583
'[18:14:45.312]',0.008,0.596,77.708
'[18:14:45.320]',0.024,0.596,75.833
'[18:14:45.328]',0.024,0.592,76.875
'[18:14:45.336]',0.008,0.588,79.583
'[18:14:45.344]',0.008,0.588,82.500
'[18:14:45.352]',0.024,0.584,86.250
'[18:14:45.360]',0.039,0.580,92.708
'[18:14:45.368]',0.039,0.576,103.125
'[18:14:45.376]',0.024,0.573,114.375
'[18:14:45.384]',-0.008,0.569,122.708
'[18:14:45.392]',-0.039,0.561,129.375
'[18:14:45.400]',-0.071,0.557,133.958
'[18:14:45.408]',-0.102,0.553,138.750
'[18:14:45.416]',-0.118,0.545,143.333
'[18:14:45.424]',-0.134,0.541,148.125
'[18:14:45.432]',-0.142,0.537,150.000
'[18:14:45.440]',-0.150,0.533,150.000
'[18:14:45.448]',-0.142,0.529,148.125
'[18:14:45.456]',-0.134,0.525,146.250
'[18:14:45.464]',-0.118,0.525,147.083
'[18:14:45.472]',-0.102,0.522,148.125
'[18:14:45.480]',-0.094,0.522,148.958
'[18:14:45.488]',-0.087,0.518,146.250
'[18:14:45.496]',-0.071,0.514,141.458
'[18:14:45.504]',-0.055,0.510,138.750
'[18:14:45.512]',-0.039,0.506,136.875
'[18:14:45.520]',-0.039,0.502,135.000
'[18:14:45.528]',-0.055,0.498,132.083
'[18:14:45.536]',-0.079,0.498,127.500
'[18:14:45.544]',-0.087,0.494,123.750
'[18:14:45.552]',-0.031,0.490,120.000
'[18:14:45.560]',0.165,0.486,116.250
'[18:14:45.568]',0.386,0.482,111.458
'[18:14:45.576]',0.402,0.475,105.833
'[18:14:45.584]',0.126,0.471,102.083
'[18:14:45.592]',-0.024,0.471,98.333
'[18:14:45.600]',-0.102,0.467,94.583
'[18:14:45.608]',-0.134,0.467,92.708
'[18:14:45.616]',-0.110,0.467,90.833
'[18:14:45.624]',-0.079,0.467,90.000
'[18:14:45.632]',-0.063,0.471,90.000
'[18:14:45.640]',-0.047,0.478,88.958
'[18:14:45.648]',-0.047,0.486,87.083
'[18:14:45.656]',-0.047,0.494,86.250
'[18:14:45.664]',-0.047,0.502,85.208
'[18:14:45.672]',-0.047,0.510,85.208
'[18:14:45.680]',-0.031,0.522,84.375
'[18:14:45.688]',-0.031,0.533,83.333
'[18:14:45.696]',-0.016,0.541,82.500
'[18:14:45.704]',-0.008,0.553,81.458
'[18:14:45.712]',0.000,0.561,81.458
'[18:14:45.720]',0.008,0.569,80.625
'[18:14:45.728]',0.024,0.576,79.583
'[18:14:45.736]',0.039,0.580,79.583
'[18:14:45.744]',0.055,0.584,79.583
'[18:14:45.752]',0.063,0.588,79.583
'[18:14:45.760]',0.071,0.592,79.583
'[18:14:45.768]',0.079,0.592,77.708
'[18:14:45.776]',0.079,0.596,77.708
'[18:14:45.784]',0.079,0.596,78.750
'[18:14:45.792]',0.087,0.600,83.333
'[18:14:45.800]',0.094,0.604,92.708
'[18:14:45.808]',0.102,0.604,103.958
'[18:14:45.816]',0.094,0.600,117.083
'[18:14:45.824]',0.094,0.600,129.375
'[18:14:45.832]',0.079,0.596,136.875
'[18:14:45.840]',0.063,0.592,142.500
'[18:14:45.848]',0.047,0.588,146.250
'[18:14:45.856]',0.024,0.580,148.125
'[18:14:45.864]',0.008,0.576,150.000
'[18:14:45.872]',0.000,0.569,151.875
'[18:14:45.880]',-0.008,0.561,152.708
'[18:14:45.888]',-0.016,0.553,152.708
'[18:14:45.896]',-0.031,0.549,152.708
'[18:14:45.904]',-0.047,0.545,151.875
'[18:14:45.912]',-0.063,0.541,150.833
'[18:14:45.920]',-0.079,0.537,148.958
'[18:14:45.928]',-0.087,0.533,147.083
'[18:14:45.936]',-0.094,0.525,144.375
'[18:14:45.944]',-0.094,0.522,141.458
'[18:14:45.952]',-0.094,0.518,138.750
'[18:14:45.960]',-0.087,0.514,135.833
'[18:14:45.968]',-0.071,0.510,133.125
'[18:14:45.976]',-0.063,0.506,130.208
'[18:14:45.984]',-0.047,0.498,126.458
'[18:14:45.992]',-0.039,0.494,121.875
'[18:14:46.000]',-0.031,0.490,118.125
'[18:14:46.008]',-0.031,0.486,113.333
'[18:14:46.016]',-0.031,0.482,108.750
'[18:14:46.024]',-0.031,0.482,103.958
'[18:14:46.032]',-0.031,0.478,99.375
'[18:14:46.040]',-0.024,0.475,96.458
'[18:14:46.048]',-0.024,0.475,93.750
'[18:14:46.056]',-0.024,0.471,91.875
'[18:14:46.064]',-0.016,0.475,90.833
'[18:14:46.072]',-0.039,0.475,90.833
'[18:14:46.080]',-0.063,0.478,90.833
'[18:14:46.088]',-0.079,0.482,88.958
'[18:14:46.096]',-0.031,0.490,88.125
'[18:14:46.104]',0.165,0.502,87.083
'[18:14:46.112]',0.394,0.510,86.250
