'Time','II','PLETH','ABP'
'[18:59:16.856]',-0.197,0.502,89.062
'[18:59:16.864]',-0.173,0.494,88.281
'[18:59:16.872]',-0.016,0.486,87.500
'[18:59:16.880]',0.409,0.478,87.500
'[18:59:16.888]',0.874,0.471,87.500
'[18:59:16.896]',0.953,0.467,85.938
'[18:59:16.904]',0.472,0.463,85.156
'[18:59:16.912]',0.063,0.459,84.375
'[18:59:16.920]',-0.189,0.455,83.594
'[18:59:16.928]',-0.307,0.455,83.594
'[18:59:16.936]',-0.331,0.451,82.812
'[18:59:16.944]',-0.244,0.451,82.031
'[18:59:16.952]',-0.197,0.451,81.250
'[18:59:16.960]',-0.189,0.451,81.250
'[18:59:16.968]',-0.189,0.451,80.469
'[18:59:16.976]',-0.173,0.451,80.469
'[18:59:16.984]',-0.173,0.451,80.469
'[18:59:16.992]',-0.157,0.451,79.688
'[18:59:17.000]',-0.150,0.451,78.906
'[18:59:17.008]',-0.134,0.451,78.125
'[18:59:17.016]',-0.126,0.451,78.125
'[18:59:17.024]',-0.126,0.447,78.125
'[18:59:17.032]',-0.102,0.447,78.125
'[18:59:17.040]',-0.087,0.443,77.344
'[18:59:17.048]',-0.071,0.439,76.562
'[18:59:17.056]',-0.063,0.435,75.781
'[18:59:17.064]',-0.047,0.431,75.781
'[18:59:17.072]',-0.024,0.427,75.781
'[18:59:17.080]',-0.016,0.424,75.781
'[18:59:17.088]',0.016,0.424,75.000
'[18:59:17.096]',0.024,0.420,74.219
'[18:59:17.104]',0.047,0.420,73.438
'[18:59:17.112]',0.071,0.420,73.438
'[18:59:17.120]',0.102,0.416,73.438
'[18:59:17.128]',0.126,0.416,74.219
'[18:59:17.136]',0.134,0.412,76.562
'[18:59:17.144]',0.157,0.412,81.250
'[18:59:17.152]',0.157,0.408,89.062
'[18:59:17.160]',0.173,0.408,100.781
'[18:59:17.168]',0.173,0.404,113.281
'[18:59:17.176]',0.150,0.400,127.344
'[18:59:17.184]',0.110,0.396,139.844
'[18:59:17.192]',0.063,0.392,150.781
'[18:59:17.200]',0.016,0.392,159.375
'[18:59:17.208]',-0.047,0.388,164.062
'[18:59:17.216]',-0.087,0.388,164.844
'[18:59:17.224]',-0.126,0.388,163.281
'[18:59:17.232]',-0.150,0.384,160.156
'[18:59:17.240]',-0.150,0.384,154.688
'[18:59:17.248]',-0.157,0.380,149.219
'[18:59:17.256]',-0.157,0.380,142.188
'[18:59:17.264]',-0.173,0.376,135.938
'[18:59:17.272]',-0.173,0.376,130.469
'[18:59:17.280]',-0.173,0.376,125.781
'[18:59:17.288]',-0.173,0.376,121.875
'[18:59:17.296]',-0.173,0.376,118.750
'[18:59:17.304]',-0.173,0.376,115.625
'[18:59:17.312]',-0.173,0.376,113.281
'[18:59:17.320]',-0.173,0.376,111.719
'[18:59:17.328]',-0.173,0.373,110.156
'[18:59:17.336]',-0.173,0.373,109.375
'[18:59:17.344]',-0.173,0.373,108.594
'[18:59:17.352]',-0.173,0.369,106.250
'[18:59:17.360]',-0.189,0.369,103.906
'[18:59:17.368]',-0.189,0.369,100.781
'[18:59:17.376]',-0.189,0.373,98.438
'[18:59:17.384]',-0.173,0.380,96.875
'[18:59:17.392]',-0.173,0.392,94.531
'[18:59:17.400]',-0.173,0.408,93.750
'[18:59:17.408]',-0.173,0.427,92.188
'[18:59:17.416]',-0.173,0.447,92.188
'[18:59:17.424]',-0.173,0.475,92.188
'[18:59:17.432]',-0.173,0.498,92.969
'[18:59:17.440]',-0.157,0.525,94.531
'[18:59:17.448]',-0.157,0.545,96.094
'[18:59:17.456]',-0.157,0.565,96.875
'[18:59:17.464]',-0.157,0.576,98.438
'[18:59:17.472]',-0.157,0.584,100.000
'[18:59:17.480]',-0.157,0.584,101.562
'[18:59:17.488]',-0.150,0.584,102.344
'[18:59:17.496]',-0.150,0.580,102.344
'[18:59:17.504]',-0.134,0.573,101.562
'[18:59:17.512]',-0.126,0.565,100.781
'[18:59:17.520]',-0.102,0.557,100.000
'[18:59:17.528]',-0.063,0.549,98.438
'[18:59:17.536]',-0.039,0.537,97.656
'[18:59:17.544]',-0.039,0.529,96.094
'[18:59:17.552]',-0.063,0.522,94.531
'[18:59:17.560]',-0.071,0.514,92.969
'[18:59:17.568]',-0.087,0.510,92.188
'[18:59:17.576]',-0.110,0.502,91.406
'[18:59:17.584]',-0.134,0.494,90.625
'[18:59:17.592]',-0.150,0.490,89.844
'[18:59:17.600]',-0.150,0.482,89.062
'[18:59:17.608]',-0.150,0.478,87.500
'[18:59:17.616]',-0.150,0.471,86.719
'[18:59:17.624]',-0.150,0.463,86.719
'[18:59:17.632]',-0.173,0.459,86.719
'[18:59:17.640]',-0.150,0.451,85.938
'[18:59:17.648]',0.047,0.447,85.156
'[18:59:17.656]',0.496,0.443,84.375
'[18:59:17.664]',0.929,0.439,83.594
'[18:59:17.672]',0.976,0.435,82.812
'[18:59:17.680]',0.441,0.431,82.812
'[18:59:17.688]',0.063,0.431,82.031
'[18:59:17.696]',-0.189,0.431,81.250
'[18:59:17.704]',-0.299,0.431,80.469
'[18:59:17.712]',-0.283,0.431,79.688
'[18:59:17.720]',-0.213,0.435,79.688
'[18:59:17.728]',-0.173,0.435,79.688
'[18:59:17.736]',-0.157,0.435,78.906
'[18:59:17.744]',-0.150,0.435,78.125
'[18:59:17.752]',-0.150,0.431,77.344
'[18:59:17.760]',-0.134,0.431,77.344
'[18:59:17.768]',-0.126,0.427,77.344
'[18:59:17.776]',-0.110,0.427,77.344
'[18:59:17.784]',-0.102,0.424,77.344
'[18:59:17.792]',-0.087,0.424,76.562
'[18:59:17.800]',-0.071,0.424,75.781
'[18:59:17.808]',-0.063,0.420,75.781
'[18:59:17.816]',-0.047,0.420,75.781
'[18:59:17.824]',-0.047,0.416,75.000
'[18:59:17.832]',-0.039,0.412,75.000
'[18:59:17.840]',-0.024,0.408,75.000
'[18:59:17.848]',0.000,0.404,74.219
'[18:59:17.856]',0.016,0.404,73.438
'[18:59:17.864]',0.039,0.400,72.656
'[18:59:17.872]',0.047,0.396,72.656
'[18:59:17.880]',0.087,0.396,72.656
'[18:59:17.888]',0.102,0.392,71.875
'[18:59:17.896]',0.126,0.392,71.875
'[18:59:17.904]',0.150,0.388,71.875
'[18:59:17.912]',0.157,0.384,75.000
'[18:59:17.920]',0.189,0.384,81.250
'[18:59:17.928]',0.189,0.380,90.625
'[18:59:17.936]',0.189,0.380,102.344
'[18:59:17.944]',0.189,0.380,114.844
'[18:59:17.952]',0.157,0.380,128.125
'[18:59:17.960]',0.134,0.380,141.406
'[18:59:17.968]',0.071,0.376,151.562
'[18:59:17.976]',0.024,0.376,159.375
'[18:59:17.984]',-0.024,0.376,163.281
'[18:59:17.992]',-0.063,0.373,164.062
'[18:59:18.000]',-0.102,0.373,162.500
'[18:59:18.008]',-0.126,0.373,159.375
'[18:59:18.016]',-0.134,0.373,153.906
'[18:59:18.024]',-0.134,0.373,147.656
'[18:59:18.032]',-0.134,0.373,141.406
'[18:59:18.040]',-0.134,0.369,135.156
'[18:59:18.048]',-0.134,0.369,129.688
'[18:59:18.056]',-0.134,0.365,125.000
'[18:59:18.064]',-0.150,0.365,120.312
'[18:59:18.072]',-0.150,0.365,117.188
'[18:59:18.080]',-0.150,0.365,114.844
'[18:59:18.088]',-0.150,0.365,113.281
'[18:59:18.096]',-0.157,0.365,111.719
'[18:59:18.104]',-0.157,0.361,110.156
'[18:59:18.112]',-0.157,0.361,108.594
'[18:59:18.120]',-0.157,0.357,107.812
'[18:59:18.128]',-0.157,0.357,106.250
'[18:59:18.136]',-0.157,0.357,104.688
'[18:59:18.144]',-0.157,0.357,102.344
'[18:59:18.152]',-0.157,0.365,99.219
'[18:59:18.160]',-0.157,0.373,96.094
'[18:59:18.168]',-0.157,0.384,93.750
'[18:59:18.176]',-0.150,0.404,92.188
'[18:59:18.184]',-0.150,0.427,92.188
'[18:59:18.192]',-0.157,0.451,92.188
'[18:59:18.200]',-0.157,0.475,92.188
'[18:59:18.208]',-0.150,0.498,92.969
'[18:59:18.216]',-0.150,0.518,93.750
'[18:59:18.224]',-0.150,0.541,95.312
'[18:59:18.232]',-0.150,0.557,97.656
'[18:59:18.240]',-0.134,0.569,99.219
'[18:59:18.248]',-0.134,0.576,100.000
'[18:59:18.256]',-0.134,0.576,100.000
'[18:59:18.264]',-0.126,0.576,100.781
'[18:59:18.272]',-0.126,0.573,100.781
'[18:59:18.280]',-0.110,0.565,100.781
'[18:59:18.288]',-0.087,0.557,100.781
'[18:59:18.296]',-0.047,0.549,100.000
'[18:59:18.304]',-0.024,0.541,98.438
'[18:59:18.312]',0.000,0.533,96.875
'[18:59:18.320]',-0.016,0.525,96.094
'[18:59:18.328]',-0.024,0.522,95.312
'[18:59:18.336]',-0.039,0.514,93.750
'[18:59:18.344]',-0.047,0.506,92.188
'[18:59:18.352]',-0.071,0.502,91.406
'[18:59:18.360]',-0.087,0.494,89.844
'[18:59:18.368]',-0.102,0.490,89.844
'[18:59:18.376]',-0.102,0.482,89.062
'[18:59:18.384]',-0.102,0.475,89.062
'[18:59:18.392]',-0.110,0.467,88.281
'[18:59:18.400]',-0.110,0.463,87.500
'[18:59:18.408]',-0.110,0.455,86.719
'[18:59:18.416]',-0.047,0.447,85.938
'[18:59:18.424]',0.236,0.443,85.938
'[18:59:18.432]',0.740,0.439,85.156
'[18:59:18.440]',1.071,0.435,84.375
'[18:59:18.448]',0.850,0.431,83.594
'[18:59:18.456]',0.370,0.431,82.812
'[18:59:18.464]',0.024,0.427,82.812
'[18:59:18.472]',-0.173,0.431,82.031
'[18:59:18.480]',-0.220,0.431,82.031
'[18:59:18.488]',-0.173,0.431,81.250
'[18:59:18.496]',-0.126,0.431,80.469
'[18:59:18.504]',-0.102,0.431,79.688
'[18:59:18.512]',-0.087,0.431,79.688
'[18:59:18.520]',-0.071,0.431,78.906
'[18:59:18.528]',-0.063,0.431,78.906
'[18:59:18.536]',-0.039,0.427,78.125
'[18:59:18.544]',-0.039,0.424,78.906
'[18:59:18.552]',-0.024,0.427,78.125
'[18:59:18.560]',-0.024,0.435,78.125
'[18:59:18.568]',-0.016,0.435,77.344
'[18:59:18.576]',0.016,0.435,76.562
'[18:59:18.584]',0.024,0.431,76.562
'[18:59:18.592]',0.039,0.431,76.562
'[18:59:18.600]',0.047,0.427,76.562
'[18:59:18.608]',0.063,0.427,75.781
'[18:59:18.616]',0.087,0.424,75.000
'[18:59:18.624]',0.087,0.420,75.000
'[18:59:18.632]',0.110,0.416,75.000
'[18:59:18.640]',0.134,0.416,75.000
'[18:59:18.648]',0.150,0.412,74.219
'[18:59:18.656]',0.173,0.408,73.438
'[18:59:18.664]',0.189,0.408,72.656
'[18:59:18.672]',0.213,0.404,72.656
'[18:59:18.680]',0.236,0.404,75.000
'[18:59:18.688]',0.244,0.404,78.906
'[18:59:18.696]',0.260,0.400,85.938
'[18:59:18.704]',0.260,0.400,96.875
'[18:59:18.712]',0.268,0.400,109.375
'[18:59:18.720]',0.244,0.400,123.438
'[18:59:18.728]',0.220,0.400,137.500
'[18:59:18.736]',0.189,0.400,150.781
'[18:59:18.744]',0.134,0.396,160.938
'[18:59:18.752]',0.087,0.396,167.188
'[18:59:18.760]',0.039,0.396,169.531
'[18:59:18.768]',0.016,0.396,168.750
'[18:59:18.776]',-0.024,0.392,166.406
'[18:59:18.784]',-0.039,0.392,161.719
'[18:59:18.792]',-0.039,0.388,155.469
'[18:59:18.800]',-0.047,0.388,147.656
'[18:59:18.808]',-0.047,0.388,140.625
'[18:59:18.816]',-0.047,0.388,134.375
'[18:59:18.824]',-0.047,0.384,128.906
'[18:59:18.832]',-0.047,0.384,125.000
'[18:59:18.840]',-0.047,0.380,121.094
'[18:59:18.848]',-0.047,0.380,117.969
'[18:59:18.856]',-0.047,0.380,115.625
'[18:59:18.864]',-0.047,0.380,114.062
'[18:59:18.872]',-0.047,0.376,113.281
'[18:59:18.880]',-0.047,0.376,112.500
'[18:59:18.888]',-0.063,0.373,111.719
'[18:59:18.896]',-0.071,0.373,110.938
'[18:59:18.904]',-0.071,0.373,108.594
'[18:59:18.912]',-0.071,0.373,107.031
'[18:59:18.920]',-0.071,0.373,104.688
'[18:59:18.928]',-0.071,0.376,102.344
'[18:59:18.936]',-0.071,0.388,100.000
'[18:59:18.944]',-0.071,0.404,97.656
'[18:59:18.952]',-0.071,0.424,95.312
'[18:59:18.960]',-0.071,0.451,94.531
'[18:59:18.968]',-0.071,0.478,95.312
'[18:59:18.976]',-0.071,0.506,95.312
'[18:59:18.984]',-0.071,0.533,96.094
'[18:59:18.992]',-0.087,0.561,96.875
'[18:59:19.000]',-0.087,0.576,98.438
'[18:59:19.008]',-0.087,0.588,100.000
'[18:59:19.016]',-0.087,0.596,101.562
'[18:59:19.024]',-0.087,0.604,102.344
'[18:59:19.032]',-0.087,0.604,103.125
'[18:59:19.040]',-0.071,0.600,103.125
'[18:59:19.048]',-0.071,0.592,103.906
'[18:59:19.056]',-0.047,0.584,103.906
'[18:59:19.064]',-0.016,0.576,103.125
'[18:59:19.072]',0.000,0.565,102.344
'[18:59:19.080]',0.016,0.557,100.781
'[18:59:19.088]',-0.024,0.549,99.219
'[18:59:19.096]',-0.039,0.541,97.656
'[18:59:19.104]',-0.047,0.533,96.094
'[18:59:19.112]',-0.071,0.529,94.531
'[18:59:19.120]',-0.102,0.522,93.750
'[18:59:19.128]',-0.126,0.518,92.188
'[18:59:19.136]',-0.134,0.514,89.844
'[18:59:19.144]',-0.134,0.510,89.062
'[18:59:19.152]',-0.134,0.502,88.281
'[18:59:19.160]',-0.150,0.498,88.281
'[18:59:19.168]',-0.150,0.490,87.500
'[18:59:19.176]',-0.134,0.486,86.719
'[18:59:19.184]',0.039,0.482,85.156
'[18:59:19.192]',0.496,0.478,85.156
'[18:59:19.200]',0.984,0.471,84.375
'[18:59:19.208]',1.087,0.467,84.375
'[18:59:19.216]',0.559,0.463,84.375
'[18:59:19.224]',0.087,0.463,83.594
'[18:59:19.232]',-0.189,0.459,82.812
'[18:59:19.240]',-0.299,0.459,82.031
'[18:59:19.248]',-0.268,0.459,82.031
'[18:59:19.256]',-0.213,0.459,82.031
'[18:59:19.264]',-0.189,0.463,81.250
'[18:59:19.272]',-0.173,0.463,81.250
'[18:59:19.280]',-0.173,0.463,79.688
'[18:59:19.288]',-0.173,0.463,78.906
'[18:59:19.296]',-0.157,0.463,78.125
'[18:59:19.304]',-0.150,0.463,78.125
'[18:59:19.312]',-0.150,0.463,78.125
'[18:59:19.320]',-0.134,0.463,78.125
'[18:59:19.328]',-0.126,0.463,77.344
'[18:59:19.336]',-0.110,0.459,76.562
'[18:59:19.344]',-0.102,0.455,75.781
'[18:59:19.352]',-0.102,0.451,75.781
'[18:59:19.360]',-0.071,0.447,75.781
'[18:59:19.368]',-0.063,0.443,75.781
'[18:59:19.376]',-0.047,0.439,75.000
'[18:59:19.384]',-0.039,0.435,74.219
'[18:59:19.392]',-0.024,0.435,73.438
'[18:59:19.400]',0.000,0.431,73.438
'[18:59:19.408]',0.024,0.431,73.438
'[18:59:19.416]',0.039,0.427,72.656
'[18:59:19.424]',0.063,0.427,72.656
'[18:59:19.432]',0.087,0.424,71.875
'[18:59:19.440]',0.110,0.424,71.875
'[18:59:19.448]',0.134,0.420,75.000
'[18:59:19.456]',0.150,0.420,81.250
'[18:59:19.464]',0.157,0.420,90.625
'[18:59:19.472]',0.157,0.416,103.125
'[18:59:19.480]',0.150,0.416,116.406
'[18:59:19.488]',0.126,0.412,130.469
'[18:59:19.496]',0.087,0.412,144.531
'[18:59:19.504]',0.039,0.408,155.469
'[18:59:19.512]',-0.024,0.408,164.062
'[18:59:19.520]',-0.071,0.408,168.750
'[18:59:19.528]',-0.126,0.404,169.531
'[18:59:19.536]',-0.150,0.404,167.188
'[18:59:19.544]',-0.173,0.404,162.500
'[18:59:19.552]',-0.197,0.404,156.250
'[18:59:19.560]',-0.197,0.400,149.219
'[18:59:19.568]',-0.197,0.400,142.969
'[18:59:19.576]',-0.197,0.396,135.938
'[18:59:19.584]',-0.197,0.396,129.688
'[18:59:19.592]',-0.197,0.396,124.219
'[18:59:19.600]',-0.197,0.396,121.094
'[18:59:19.608]',-0.213,0.396,117.969
'[18:59:19.616]',-0.213,0.396,117.188
'[18:59:19.624]',-0.213,0.396,115.625
'[18:59:19.632]',-0.213,0.396,114.844
'[18:59:19.640]',-0.213,0.392,113.281
'[18:59:19.648]',-0.213,0.392,112.500
'[18:59:19.656]',-0.220,0.392,112.500
'[18:59:19.664]',-0.220,0.392,110.938
'[18:59:19.672]',-0.220,0.392,109.375
'[18:59:19.680]',-0.213,0.392,107.031
'[18:59:19.688]',-0.213,0.396,103.906
'[18:59:19.696]',-0.213,0.404,100.781
'[18:59:19.704]',-0.213,0.416,98.438
'[18:59:19.712]',-0.213,0.431,96.094
'[18:59:19.720]',-0.213,0.455,95.312
'[18:59:19.728]',-0.197,0.482,93.750
'[18:59:19.736]',-0.197,0.510,92.969
'[18:59:19.744]',-0.197,0.537,92.969
'[18:59:19.752]',-0.197,0.561,93.750
'[18:59:19.760]',-0.197,0.584,95.312
'[18:59:19.768]',-0.189,0.600,96.875
'[18:59:19.776]',-0.189,0.612,97.656
'[18:59:19.784]',-0.189,0.620,98.438
'[18:59:19.792]',-0.173,0.620,99.219
'[18:59:19.800]',-0.173,0.620,100.781
'[18:59:19.808]',-0.173,0.612,101.562
'[18:59:19.816]',-0.150,0.604,101.562
'[18:59:19.824]',-0.126,0.596,101.562
'[18:59:19.832]',-0.102,0.588,100.781
'[18:59:19.840]',-0.063,0.576,99.219
'[18:59:19.848]',-0.047,0.569,98.438
'[18:59:19.856]',-0.071,0.561,97.656
'[18:59:19.864]',-0.087,0.553,96.094
'[18:59:19.872]',-0.102,0.549,95.312
'[18:59:19.880]',-0.126,0.545,93.750
'[18:59:19.888]',-0.150,0.541,92.188
'[18:59:19.896]',-0.173,0.533,90.625
'[18:59:19.904]',-0.173,0.529,89.844
'[18:59:19.912]',-0.173,0.525,89.844
'[18:59:19.920]',-0.173,0.522,89.062
'[18:59:19.928]',-0.173,0.514,88.281
'[18:59:19.936]',-0.189,0.506,86.719
'[18:59:19.944]',-0.189,0.498,85.938
'[18:59:19.952]',-0.102,0.494,85.938
'[18:59:19.960]',0.213,0.490,85.156
'[18:59:19.968]',0.732,0.482,85.156
'[18:59:19.976]',0.937,0.482,84.375
'[18:59:19.984]',0.630,0.478,82.812
'[18:59:19.992]',0.197,0.475,82.812
'[18:59:20.000]',-0.102,0.475,82.031
'[18:59:20.008]',-0.283,0.471,81.250
'[18:59:20.016]',-0.323,0.471,81.250
'[18:59:20.024]',-0.268,0.471,81.250
'[18:59:20.032]',-0.220,0.475,80.469
'[18:59:20.040]',-0.197,0.475,78.906
'[18:59:20.048]',-0.189,0.475,78.125
'[18:59:20.056]',-0.173,0.475,78.125
'[18:59:20.064]',-0.157,0.475,78.125
'[18:59:20.072]',-0.150,0.475,78.125
'[18:59:20.080]',-0.150,0.475,77.344
'[18:59:20.088]',-0.134,0.471,76.562
'[18:59:20.096]',-0.126,0.471,76.562
'[18:59:20.104]',-0.110,0.471,76.562
'[18:59:20.112]',-0.102,0.467,76.562
'[18:59:20.120]',-0.087,0.463,76.562
'[18:59:20.128]',-0.071,0.463,75.781
'[18:59:20.136]',-0.063,0.459,75.000
'[18:59:20.144]',-0.039,0.455,75.000
'[18:59:20.152]',-0.024,0.447,74.219
'[18:59:20.160]',-0.016,0.443,74.219
'[18:59:20.168]',0.000,0.443,73.438
'[18:59:20.176]',0.016,0.439,73.438
'[18:59:20.184]',0.039,0.439,72.656
'[18:59:20.192]',0.063,0.439,71.875
'[18:59:20.200]',0.087,0.435,71.094
'[18:59:20.208]',0.110,0.435,71.875
'[18:59:20.216]',0.134,0.435,73.438
'[18:59:20.224]',0.150,0.431,77.344
'[18:59:20.232]',0.157,0.427,83.594
'[18:59:20.240]',0.157,0.424,93.750
'[18:59:20.248]',0.157,0.420,105.469
'[18:59:20.256]',0.150,0.420,119.531
'[18:59:20.264]',0.126,0.416,132.812
'[18:59:20.272]',0.071,0.416,145.312
'[18:59:20.280]',0.024,0.412,154.688
'[18:59:20.288]',-0.024,0.412,160.156
'[18:59:20.296]',-0.071,0.412,163.281
'[18:59:20.304]',-0.110,0.412,162.500
'[18:59:20.312]',-0.134,0.408,160.156
'[18:59:20.320]',-0.150,0.408,155.469
'[18:59:20.328]',-0.157,0.404,150.000
'[18:59:20.336]',-0.157,0.404,142.969
'[18:59:20.344]',-0.157,0.400,135.938
'[18:59:20.352]',-0.157,0.400,129.688
'[18:59:20.360]',-0.157,0.396,125.000
'[18:59:20.368]',-0.157,0.392,120.312
'[18:59:20.376]',-0.157,0.392,117.188
'[18:59:20.384]',-0.157,0.392,114.844
'[18:59:20.392]',-0.157,0.388,111.719
'[18:59:20.400]',-0.173,0.392,110.156
'[18:59:20.408]',-0.173,0.392,108.594
'[18:59:20.416]',-0.173,0.388,107.812
'[18:59:20.424]',-0.173,0.388,106.250
'[18:59:20.432]',-0.173,0.388,104.688
'[18:59:20.440]',-0.173,0.388,101.562
'[18:59:20.448]',-0.173,0.388,98.438
'[18:59:20.456]',-0.173,0.388,96.094
'[18:59:20.464]',-0.173,0.396,93.750
'[18:59:20.472]',-0.173,0.404,92.188
'[18:59:20.480]',-0.157,0.420,91.406
'[18:59:20.488]',-0.157,0.435,89.844
'[18:59:20.496]',-0.157,0.455,89.844
'[18:59:20.504]',-0.157,0.475,89.844
'[18:59:20.512]',-0.173,0.498,91.406
'[18:59:20.520]',-0.173,0.522,92.969
'[18:59:20.528]',-0.157,0.545,94.531
'[18:59:20.536]',-0.157,0.561,96.094
'[18:59:20.544]',-0.157,0.576,96.875
'[18:59:20.552]',-0.157,0.584,97.656
'[18:59:20.560]',-0.157,0.588,98.438
'[18:59:20.568]',-0.150,0.588,99.219
'[18:59:20.576]',-0.150,0.584,100.000
'[18:59:20.584]',-0.126,0.580,100.000
'[18:59:20.592]',-0.102,0.573,99.219
'[18:59:20.600]',-0.071,0.565,98.438
'[18:59:20.608]',-0.047,0.557,97.656
'[18:59:20.616]',-0.039,0.549,96.094
'[18:59:20.624]',-0.063,0.541,95.312
'[18:59:20.632]',-0.071,0.537,93.750
'[18:59:20.640]',-0.087,0.529,92.188
'[18:59:20.648]',-0.110,0.522,90.625
'[18:59:20.656]',-0.134,0.514,89.844
'[18:59:20.664]',-0.150,0.510,89.844
'[18:59:20.672]',-0.157,0.502,89.062
'[18:59:20.680]',-0.157,0.498,88.281
'[18:59:20.688]',-0.150,0.490,86.719
'[18:59:20.696]',-0.157,0.486,85.938
'[18:59:20.704]',-0.173,0.482,85.156
'[18:59:20.712]',-0.157,0.475,85.156
'[18:59:20.720]',-0.047,0.471,85.156
'[18:59:20.728]',0.307,0.467,84.375
'[18:59:20.736]',0.811,0.459,83.594
'[18:59:20.744]',0.961,0.455,82.812
'[18:59:20.752]',0.606,0.455,82.031
'[18:59:20.760]',0.173,0.451,82.031
'[18:59:20.768]',-0.110,0.451,81.250
'[18:59:20.776]',-0.268,0.451,80.469
'[18:59:20.784]',-0.307,0.451,79.688
'[18:59:20.792]',-0.236,0.451,78.906
'[18:59:20.800]',-0.189,0.451,78.125
'[18:59:20.808]',-0.173,0.451,78.125
'[18:59:20.816]',-0.150,0.451,78.125
'[18:59:20.824]',-0.150,0.451,77.344
'[18:59:20.832]',-0.134,0.451,76.562
'[18:59:20.840]',-0.126,0.451,76.562
'[18:59:20.848]',-0.126,0.447,76.562
'[18:59:20.856]',-0.110,0.447,76.562
'[18:59:20.864]',-0.102,0.443,76.562
'[18:59:20.872]',-0.087,0.443,76.562
'[18:59:20.880]',-0.063,0.443,75.781
'[18:59:20.888]',-0.063,0.439,74.219
'[18:59:20.896]',-0.047,0.439,73.438
'[18:59:20.904]',-0.024,0.435,73.438
'[18:59:20.912]',-0.016,0.431,74.219
'[18:59:20.920]',0.000,0.431,74.219
'[18:59:20.928]',0.016,0.427,74.219
'[18:59:20.936]',0.039,0.424,72.656
'[18:59:20.944]',0.047,0.420,71.875
'[18:59:20.952]',0.063,0.420,71.094
'[18:59:20.960]',0.087,0.416,71.094
'[18:59:20.968]',0.110,0.412,71.875
'[18:59:20.976]',0.134,0.412,71.875
'[18:59:20.984]',0.157,0.412,73.438
'[18:59:20.992]',0.157,0.408,76.562
'[18:59:21.000]',0.189,0.408,83.594
'[18:59:21.008]',0.189,0.408,93.750
'[18:59:21.016]',0.189,0.408,107.031
'[18:59:21.024]',0.157,0.404,121.094
'[18:59:21.032]',0.134,0.404,133.594
'[18:59:21.040]',0.087,0.404,145.312
'[18:59:21.048]',0.024,0.400,153.906
'[18:59:21.056]',-0.024,0.400,159.375
'[18:59:21.064]',-0.071,0.400,161.719
'[18:59:21.072]',-0.110,0.400,161.719
'[18:59:21.080]',-0.134,0.400,159.375
'[18:59:21.088]',-0.150,0.400,154.688
'[18:59:21.096]',-0.150,0.400,149.219
'[18:59:21.104]',-0.157,0.396,142.969
'[18:59:21.112]',-0.157,0.396,136.719
'[18:59:21.120]',-0.150,0.392,130.469
'[18:59:21.128]',-0.150,0.392,125.000
'[18:59:21.136]',-0.150,0.392,120.312
'[18:59:21.144]',-0.150,0.388,117.188
'[18:59:21.152]',-0.157,0.388,114.844
'[18:59:21.160]',-0.157,0.388,112.500
'[18:59:21.168]',-0.173,0.388,110.938
'[18:59:21.176]',-0.173,0.384,109.375
'[18:59:21.184]',-0.173,0.384,107.812
'[18:59:21.192]',-0.173,0.384,106.250
'[18:59:21.200]',-0.173,0.384,104.688
'[18:59:21.208]',-0.173,0.384,102.344
'[18:59:21.216]',-0.173,0.384,100.781
'[18:59:21.224]',-0.173,0.384,98.438
'[18:59:21.232]',-0.173,0.388,95.312
'[18:59:21.240]',-0.173,0.396,92.969
'[18:59:21.248]',-0.157,0.412,90.625
'[18:59:21.256]',-0.157,0.427,89.844
'[18:59:21.264]',-0.157,0.447,89.844
'[18:59:21.272]',-0.157,0.471,90.625
'[18:59:21.280]',-0.157,0.494,91.406
'[18:59:21.288]',-0.157,0.518,92.188
'[18:59:21.296]',-0.157,0.533,93.750
'[18:59:21.304]',-0.150,0.553,95.312
'[18:59:21.312]',-0.150,0.565,96.875
'[18:59:21.320]',-0.150,0.576,97.656
'[18:59:21.328]',-0.150,0.580,98.438
'[18:59:21.336]',-0.150,0.580,99.219
'[18:59:21.344]',-0.150,0.580,100.000
'[18:59:21.352]',-0.134,0.573,100.000
'[18:59:21.360]',-0.126,0.569,100.000
'[18:59:21.368]',-0.102,0.561,99.219
'[18:59:21.376]',-0.071,0.553,97.656
'[18:59:21.384]',-0.039,0.545,96.094
'[18:59:21.392]',-0.024,0.537,94.531
'[18:59:21.400]',-0.016,0.533,93.750
'[18:59:21.408]',-0.047,0.525,92.969
'[18:59:21.416]',-0.063,0.518,92.188
'[18:59:21.424]',-0.071,0.514,90.625
'[18:59:21.432]',-0.102,0.506,89.062
'[18:59:21.440]',-0.126,0.502,88.281
'[18:59:21.448]',-0.134,0.494,87.500
'[18:59:21.456]',-0.150,0.486,87.500
'[18:59:21.464]',-0.150,0.482,87.500
'[18:59:21.472]',-0.150,0.475,86.719
'[18:59:21.480]',-0.150,0.471,85.156
'[18:59:21.488]',-0.157,0.467,83.594
'[18:59:21.496]',-0.126,0.463,83.594
'[18:59:21.504]',0.087,0.459,83.594
'[18:59:21.512]',0.543,0.455,83.594
'[18:59:21.520]',0.961,0.451,83.594
'[18:59:21.528]',0.984,0.447,82.031
'[18:59:21.536]',0.433,0.447,80.469
'[18:59:21.544]',0.047,0.443,79.688
'[18:59:21.552]',-0.189,0.443,79.688
