'Time','II','PLETH','ABP'
'[11:17:31.792]',0.709,0.306,-
'[11:17:31.800]',0.693,0.302,-
'[11:17:31.808]',0.701,0.298,78.125
'[11:17:31.816]',0.717,0.294,78.750
'[11:17:31.824]',0.701,0.286,79.688
'[11:17:31.832]',0.669,0.282,80.938
'[11:17:31.840]',0.693,0.275,82.292
'[11:17:31.848]',0.717,0.275,83.646
'[11:17:31.856]',0.701,0.271,85.000
'[11:17:31.864]',0.701,0.275,86.250
'[11:17:31.872]',0.709,0.271,87.188
'[11:17:31.880]',0.717,0.267,87.812
'[11:17:31.888]',0.693,0.263,88.333
'[11:17:31.896]',0.693,0.259,88.750
'[11:17:31.904]',0.685,0.255,89.167
'[11:17:31.912]',0.669,0.251,89.688
'[11:17:31.920]',0.685,0.251,90.417
'[11:17:31.928]',0.677,0.247,91.146
'[11:17:31.936]',0.685,0.243,91.562
'[11:17:31.944]',0.661,0.239,91.562
'[11:17:31.952]',0.677,0.235,91.458
'[11:17:31.960]',0.693,0.231,91.250
'[11:17:31.968]',0.709,0.227,91.146
'[11:17:31.976]',0.693,0.220,91.146
'[11:17:31.984]',0.693,0.216,90.938
'[11:17:31.992]',0.693,0.208,90.833
'[11:17:32.000]',0.693,0.200,90.312
'[11:17:32.008]',0.709,0.196,89.688
'[11:17:32.016]',0.693,0.188,88.958
'[11:17:32.024]',0.685,0.184,88.021
'[11:17:32.032]',0.709,0.180,87.083
'[11:17:32.040]',0.748,0.176,86.146
'[11:17:32.048]',0.764,0.176,85.417
'[11:17:32.056]',0.748,0.184,85.000
'[11:17:32.064]',0.756,0.192,84.896
'[11:17:32.072]',0.740,0.204,84.583
'[11:17:32.080]',0.748,0.227,83.958
'[11:17:32.088]',0.740,0.251,83.125
'[11:17:32.096]',0.748,0.286,82.396
'[11:17:32.104]',0.764,0.322,81.875
'[11:17:32.112]',0.709,0.365,81.250
'[11:17:32.120]',0.693,0.404,80.729
'[11:17:32.128]',0.685,0.443,80.208
'[11:17:32.136]',0.654,0.478,80.312
'[11:17:32.144]',0.646,0.510,81.250
'[11:17:32.152]',0.646,0.529,82.188
'[11:17:32.160]',0.646,0.553,82.083
'[11:17:32.168]',0.654,0.569,81.354
'[11:17:32.176]',0.638,0.584,80.833
'[11:17:32.184]',0.638,0.592,80.625
'[11:17:32.192]',0.654,0.596,80.625
'[11:17:32.200]',0.701,0.596,80.625
'[11:17:32.208]',0.827,0.592,80.625
'[11:17:32.216]',1.055,0.588,80.729
'[11:17:32.224]',1.268,0.576,80.729
'[11:17:32.232]',1.283,0.569,80.521
'[11:17:32.240]',0.693,0.553,80.208
'[11:17:32.248]',0.331,0.537,80.000
'[11:17:32.256]',0.268,0.522,79.896
'[11:17:32.264]',0.276,0.502,79.792
'[11:17:32.272]',0.354,0.482,79.688
'[11:17:32.280]',0.409,0.459,79.688
'[11:17:32.288]',0.417,0.431,79.583
'[11:17:32.296]',0.417,0.408,79.375
'[11:17:32.304]',0.425,0.380,79.167
'[11:17:32.312]',0.402,0.357,78.958
'[11:17:32.320]',0.512,0.333,78.854
'[11:17:32.328]',0.614,0.310,78.750
'[11:17:32.336]',0.654,0.290,78.542
'[11:17:32.344]',0.661,0.275,78.333
'[11:17:32.352]',0.685,0.263,78.125
'[11:17:32.360]',0.669,0.255,-
'[11:17:32.368]',0.669,0.247,-
'[11:17:32.376]',0.654,0.243,-
'[11:17:32.384]',0.654,0.239,-
'[11:17:32.392]',0.646,0.235,-
'[11:17:32.400]',0.638,0.235,-
'[11:17:32.408]',0.630,0.235,-
'[11:17:32.416]',0.638,0.239,-
'[11:17:32.424]',0.630,0.243,-
'[11:17:32.432]',0.622,0.247,-
'[11:17:32.440]',0.630,0.251,-
'[11:17:32.448]',0.622,0.255,-
'[11:17:32.456]',0.614,0.259,-
'[11:17:32.464]',0.622,0.263,-
'[11:17:32.472]',0.622,0.267,-
'[11:17:32.480]',0.622,0.271,-
'[11:17:32.488]',0.630,0.275,-
'[11:17:32.496]',0.622,0.275,-
'[11:17:32.504]',0.622,0.278,-
'[11:17:32.512]',0.614,0.278,78.542
'[11:17:32.520]',0.622,0.282,80.000
'[11:17:32.528]',0.614,0.282,81.354
'[11:17:32.536]',0.622,0.282,82.708
'[11:17:32.544]',0.614,0.286,83.958
'[11:17:32.552]',0.622,0.286,84.896
'[11:17:32.560]',0.614,0.282,85.729
'[11:17:32.568]',0.606,0.282,86.458
'[11:17:32.576]',0.583,0.282,86.979
'[11:17:32.584]',0.614,0.278,87.396
'[11:17:32.592]',0.598,0.278,87.708
'[11:17:32.600]',0.598,0.275,88.021
'[11:17:32.608]',0.591,0.275,88.229
'[11:17:32.616]',0.591,0.275,88.438
'[11:17:32.624]',0.598,0.271,88.750
'[11:17:32.632]',0.591,0.271,88.958
'[11:17:32.640]',0.598,0.267,89.062
'[11:17:32.648]',0.591,0.267,89.167
'[11:17:32.656]',0.614,0.267,89.167
'[11:17:32.664]',0.614,0.267,89.062
'[11:17:32.672]',0.622,0.263,88.958
'[11:17:32.680]',0.614,0.263,88.750
'[11:17:32.688]',0.622,0.259,88.542
'[11:17:32.696]',0.614,0.255,88.125
'[11:17:32.704]',0.622,0.251,87.708
'[11:17:32.712]',0.622,0.247,87.188
'[11:17:32.720]',0.638,0.247,86.562
'[11:17:32.728]',0.661,0.247,85.938
'[11:17:32.736]',0.701,0.255,85.312
'[11:17:32.744]',0.693,0.263,84.792
'[11:17:32.752]',0.693,0.275,84.375
'[11:17:32.760]',0.669,0.294,84.062
'[11:17:32.768]',0.654,0.318,83.750
'[11:17:32.776]',0.685,0.353,83.542
'[11:17:32.784]',0.709,0.388,83.438
'[11:17:32.792]',0.693,0.431,83.333
'[11:17:32.800]',0.685,0.471,83.333
'[11:17:32.808]',0.638,0.514,83.229
'[11:17:32.816]',0.614,0.553,83.229
'[11:17:32.824]',0.598,0.588,83.229
'[11:17:32.832]',0.598,0.620,83.229
'[11:17:32.840]',0.598,0.647,83.229
'[11:17:32.848]',0.598,0.663,83.229
'[11:17:32.856]',0.598,0.675,83.229
'[11:17:32.864]',0.606,0.686,83.125
'[11:17:32.872]',0.614,0.694,83.125
'[11:17:32.880]',0.614,0.694,83.125
'[11:17:32.888]',0.638,0.694,83.021
'[11:17:32.896]',0.709,0.690,82.917
'[11:17:32.904]',0.882,0.682,82.812
'[11:17:32.912]',1.150,0.671,82.708
'[11:17:32.920]',1.268,0.659,82.500
'[11:17:32.928]',0.921,0.643,82.396
'[11:17:32.936]',0.417,0.627,82.188
'[11:17:32.944]',0.220,0.608,82.083
'[11:17:32.952]',0.220,0.592,81.875
'[11:17:32.960]',0.260,0.569,81.771
'[11:17:32.968]',0.354,0.545,81.562
'[11:17:32.976]',0.386,0.522,81.458
'[11:17:32.984]',0.402,0.498,81.250
'[11:17:32.992]',0.409,0.471,81.146
'[11:17:33.000]',0.386,0.447,80.938
'[11:17:33.008]',0.496,0.427,80.729
'[11:17:33.016]',0.583,0.408,80.521
'[11:17:33.024]',0.622,0.388,80.312
'[11:17:33.032]',0.654,0.376,80.208
'[11:17:33.040]',0.669,0.365,80.000
'[11:17:33.048]',0.669,0.357,79.896
'[11:17:33.056]',0.661,0.349,79.688
'[11:17:33.064]',0.654,0.345,79.479
'[11:17:33.072]',0.654,0.345,79.271
'[11:17:33.080]',0.661,0.345,79.062
'[11:17:33.088]',0.669,0.341,78.854
'[11:17:33.096]',0.654,0.345,78.646
'[11:17:33.104]',0.654,0.345,78.438
'[11:17:33.112]',0.638,0.345,78.229
'[11:17:33.120]',0.646,0.345,-
'[11:17:33.128]',0.638,0.345,-
'[11:17:33.136]',0.638,0.341,-
'[11:17:33.144]',0.638,0.341,-
'[11:17:33.152]',0.638,0.341,-
'[11:17:33.160]',0.622,0.337,-
'[11:17:33.168]',0.646,0.333,-
'[11:17:33.176]',0.638,0.329,-
'[11:17:33.184]',0.646,0.329,78.333
'[11:17:33.192]',0.646,0.325,79.479
'[11:17:33.200]',0.638,0.322,80.833
'[11:17:33.208]',0.654,0.318,82.188
'[11:17:33.216]',0.646,0.314,83.438
'[11:17:33.224]',0.661,0.310,84.688
'[11:17:33.232]',0.646,0.306,85.833
'[11:17:33.240]',0.638,0.302,86.771
'[11:17:33.248]',0.646,0.302,87.604
'[11:17:33.256]',0.638,0.298,88.333
'[11:17:33.264]',0.638,0.298,88.854
'[11:17:33.272]',0.630,0.294,89.375
'[11:17:33.280]',0.622,0.294,89.792
'[11:17:33.288]',0.638,0.290,90.104
'[11:17:33.296]',0.622,0.286,90.417
'[11:17:33.304]',0.646,0.282,90.625
'[11:17:33.312]',0.638,0.282,90.938
'[11:17:33.320]',0.638,0.278,91.146
'[11:17:33.328]',0.630,0.275,91.250
'[11:17:33.336]',0.638,0.275,91.250
'[11:17:33.344]',0.638,0.271,91.250
'[11:17:33.352]',0.646,0.271,91.250
'[11:17:33.360]',0.646,0.271,91.250
'[11:17:33.368]',0.654,0.267,91.146
'[11:17:33.376]',0.654,0.267,90.938
'[11:17:33.384]',0.654,0.263,90.625
'[11:17:33.392]',0.646,0.259,90.208
'[11:17:33.400]',0.661,0.255,89.688
'[11:17:33.408]',0.669,0.251,89.062
'[11:17:33.416]',0.724,0.255,88.438
'[11:17:33.424]',0.732,0.259,87.812
'[11:17:33.432]',0.724,0.267,87.188
'[11:17:33.440]',0.709,0.282,86.562
'[11:17:33.448]',0.693,0.302,86.146
'[11:17:33.456]',0.685,0.325,85.729
'[11:17:33.464]',0.724,0.357,85.417
'[11:17:33.472]',0.717,0.392,85.208
'[11:17:33.480]',0.717,0.431,85.000
'[11:17:33.488]',0.677,0.475,85.000
'[11:17:33.496]',0.638,0.514,84.896
'[11:17:33.504]',0.622,0.553,84.896
'[11:17:33.512]',0.614,0.588,84.896
'[11:17:33.520]',0.622,0.616,84.896
'[11:17:33.528]',0.622,0.643,84.896
'[11:17:33.536]',0.638,0.663,84.896
'[11:17:33.544]',0.630,0.675,84.896
'[11:17:33.552]',0.638,0.678,84.792
'[11:17:33.560]',0.638,0.686,84.688
'[11:17:33.568]',0.646,0.686,84.583
'[11:17:33.576]',0.693,0.686,84.375
'[11:17:33.584]',0.827,0.678,84.271
'[11:17:33.592]',1.039,0.675,84.167
'[11:17:33.600]',1.252,0.663,83.958
'[11:17:33.608]',1.260,0.651,83.750
'[11:17:33.616]',0.669,0.639,83.542
'[11:17:33.624]',0.331,0.624,83.333
'[11:17:33.632]',0.260,0.604,83.125
'[11:17:33.640]',0.268,0.584,82.917
'[11:17:33.648]',0.362,0.565,82.708
'[11:17:33.656]',0.433,0.545,82.500
'[11:17:33.664]',0.441,0.525,82.396
'[11:17:33.672]',0.433,0.502,82.188
'[11:17:33.680]',0.409,0.475,82.083
'[11:17:33.688]',0.488,0.451,81.875
'[11:17:33.696]',0.583,0.427,81.667
'[11:17:33.704]',0.646,0.408,81.458
'[11:17:33.712]',0.669,0.388,81.250
'[11:17:33.720]',0.685,0.373,81.146
'[11:17:33.728]',0.669,0.357,80.938
'[11:17:33.736]',0.701,0.345,80.833
'[11:17:33.744]',0.693,0.341,80.625
'[11:17:33.752]',0.693,0.333,80.417
'[11:17:33.760]',0.669,0.333,80.208
'[11:17:33.768]',0.685,0.329,80.000
'[11:17:33.776]',0.685,0.329,79.896
'[11:17:33.784]',0.677,0.329,79.583
'[11:17:33.792]',0.669,0.329,79.271
'[11:17:33.800]',0.685,0.329,79.062
'[11:17:33.808]',0.685,0.329,78.750
'[11:17:33.816]',0.669,0.329,78.438
'[11:17:33.824]',0.654,0.333,78.333
'[11:17:33.832]',0.669,0.329,-
'[11:17:33.840]',0.685,0.329,-
'[11:17:33.848]',0.677,0.329,-
'[11:17:33.856]',0.685,0.325,-
'[11:17:33.864]',0.685,0.322,78.125
'[11:17:33.872]',0.693,0.318,78.958
'[11:17:33.880]',0.685,0.314,80.000
'[11:17:33.888]',0.693,0.310,81.250
'[11:17:33.896]',0.685,0.306,82.604
'[11:17:33.904]',0.693,0.322,83.854
'[11:17:33.912]',0.693,0.341,85.104
'[11:17:33.920]',0.709,0.349,86.250
'[11:17:33.928]',0.693,0.353,87.188
'[11:17:33.936]',0.685,0.353,88.125
'[11:17:33.944]',0.669,0.353,88.750
'[11:17:33.952]',0.693,0.349,89.375
'[11:17:33.960]',0.693,0.349,89.896
'[11:17:33.968]',0.693,0.345,90.208
'[11:17:33.976]',0.685,0.345,90.625
'[11:17:33.984]',0.677,0.341,90.833
'[11:17:33.992]',0.661,0.337,91.042
'[11:17:34.000]',0.669,0.337,91.250
'[11:17:34.008]',0.669,0.333,91.458
'[11:17:34.016]',0.693,0.333,91.458
'[11:17:34.024]',0.685,0.329,91.562
'[11:17:34.032]',0.685,0.329,91.562
'[11:17:34.040]',0.685,0.329,91.458
'[11:17:34.048]',0.669,0.325,91.354
'[11:17:34.056]',0.685,0.325,91.146
'[11:17:34.064]',0.693,0.322,90.729
'[11:17:34.072]',0.701,0.322,90.208
'[11:17:34.080]',0.685,0.318,89.688
'[11:17:34.088]',0.724,0.318,89.062
'[11:17:34.096]',0.756,0.318,88.438
'[11:17:34.104]',0.772,0.318,87.708
'[11:17:34.112]',0.748,0.325,87.083
'[11:17:34.120]',0.748,0.333,86.458
'[11:17:34.128]',0.740,0.349,85.938
'[11:17:34.136]',0.732,0.373,85.417
'[11:17:34.144]',0.764,0.392,85.000
'[11:17:34.152]',0.772,0.416,84.688
'[11:17:34.160]',0.764,0.447,84.375
'[11:17:34.168]',0.740,0.482,84.271
'[11:17:34.176]',0.685,0.522,84.062
'[11:17:34.184]',0.685,0.557,84.062
'[11:17:34.192]',0.669,0.592,83.958
'[11:17:34.200]',0.677,0.620,83.958
'[11:17:34.208]',0.693,0.647,83.958
'[11:17:34.216]',0.780,0.671,83.854
'[11:17:34.224]',0.858,0.686,83.854
'[11:17:34.232]',0.921,0.698,83.750
'[11:17:34.240]',1.016,0.706,83.750
'[11:17:34.248]',1.102,0.710,83.646
'[11:17:34.256]',0.709,0.710,83.646
'[11:17:34.264]',0.591,0.710,83.438
'[11:17:34.272]',0.669,0.706,83.333
'[11:17:34.280]',0.559,0.698,83.229
'[11:17:34.288]',0.417,0.690,83.125
'[11:17:34.296]',0.402,0.678,82.917
'[11:17:34.304]',0.394,0.663,82.708
'[11:17:34.312]',0.386,0.647,82.500
'[11:17:34.320]',0.417,0.627,82.188
'[11:17:34.328]',0.433,0.608,82.083
'[11:17:34.336]',0.433,0.588,81.875
'[11:17:34.344]',0.441,0.565,81.562
'[11:17:34.352]',0.512,0.545,81.458
'[11:17:34.360]',0.614,0.525,81.250
'[11:17:34.368]',0.685,0.502,81.042
'[11:17:34.376]',0.709,0.478,80.833
'[11:17:34.384]',0.717,0.459,80.625
'[11:17:34.392]',0.701,0.439,80.521
'[11:17:34.400]',0.724,0.424,80.312
'[11:17:34.408]',0.732,0.408,80.000
'[11:17:34.416]',0.724,0.396,79.896
'[11:17:34.424]',0.740,0.388,79.583
'[11:17:34.432]',0.724,0.380,79.375
'[11:17:34.440]',0.717,0.376,79.167
'[11:17:34.448]',0.724,0.373,78.958
'[11:17:34.456]',0.717,0.373,78.646
'[11:17:34.464]',0.740,0.373,78.438
'[11:17:34.472]',0.732,0.369,78.125
'[11:17:34.480]',0.724,0.369,-
'[11:17:34.488]',0.724,0.369,-
'[11:17:34.496]',0.732,0.373,-
'[11:17:34.504]',0.740,0.373,-
'[11:17:34.512]',0.732,0.373,-
'[11:17:34.520]',0.724,0.373,-
'[11:17:34.528]',0.724,0.373,78.438
'[11:17:34.536]',0.748,0.369,79.583
'[11:17:34.544]',0.740,0.369,80.833
'[11:17:34.552]',0.732,0.369,82.083
'[11:17:34.560]',0.740,0.365,83.438
'[11:17:34.568]',0.748,0.365,84.688
'[11:17:34.576]',0.701,0.361,85.833
'[11:17:34.584]',0.724,0.357,86.771
'[11:17:34.592]',0.724,0.353,87.604
'[11:17:34.600]',0.717,0.353,88.125
'[11:17:34.608]',0.693,0.349,88.646
'[11:17:34.616]',0.677,0.345,89.062
'[11:17:34.624]',0.669,0.345,89.479
'[11:17:34.632]',0.685,0.341,89.688
'[11:17:34.640]',0.677,0.341,90.000
'[11:17:34.648]',0.669,0.341,90.208
'[11:17:34.656]',0.669,0.337,90.312
'[11:17:34.664]',0.669,0.337,90.417
'[11:17:34.672]',0.677,0.333,90.312
'[11:17:34.680]',0.693,0.333,90.104
'[11:17:34.688]',0.701,0.329,89.792
'[11:17:34.696]',0.693,0.329,89.375
'[11:17:34.704]',0.685,0.325,88.750
'[11:17:34.712]',0.677,0.325,88.125
'[11:17:34.720]',0.685,0.322,87.500
'[11:17:34.728]',0.669,0.318,86.771
'[11:17:34.736]',0.685,0.314,85.938
'[11:17:34.744]',0.669,0.310,85.208
'[11:17:34.752]',0.685,0.310,84.583
'[11:17:34.760]',0.693,0.310,83.958
'[11:17:34.768]',0.724,0.310,83.438
'[11:17:34.776]',0.740,0.318,83.021
'[11:17:34.784]',0.748,0.325,82.708
'[11:17:34.792]',0.748,0.345,82.396
'[11:17:34.800]',0.748,0.369,82.292
'[11:17:34.808]',0.732,0.400,82.292
'[11:17:34.816]',0.724,0.431,82.396
'[11:17:34.824]',0.748,0.471,82.396
'[11:17:34.832]',0.740,0.506,82.396
'[11:17:34.840]',0.717,0.537,82.396
'[11:17:34.848]',0.685,0.561,82.396
'[11:17:34.856]',0.646,0.588,82.396
'[11:17:34.864]',0.622,0.612,82.500
'[11:17:34.872]',0.622,0.631,82.500
'[11:17:34.880]',0.614,0.647,82.604
'[11:17:34.888]',0.614,0.655,82.604
'[11:17:34.896]',0.598,0.659,82.708
'[11:17:34.904]',0.614,0.663,82.708
'[11:17:34.912]',0.598,0.659,82.500
'[11:17:34.920]',0.614,0.655,82.500
'[11:17:34.928]',0.622,0.643,82.500
'[11:17:34.936]',0.732,0.631,82.604
'[11:17:34.944]',0.913,0.620,82.500
'[11:17:34.952]',1.165,0.604,82.396
'[11:17:34.960]',1.228,0.584,82.396
'[11:17:34.968]',0.772,0.561,82.500
'[11:17:34.976]',0.315,0.537,82.500
'[11:17:34.984]',0.205,0.510,82.396
'[11:17:34.992]',0.205,0.478,82.292
'[11:17:35.000]',0.268,0.447,82.188
'[11:17:35.008]',0.331,0.412,82.083
'[11:17:35.016]',0.362,0.376,81.875
'[11:17:35.024]',0.362,0.345,81.979
'[11:17:35.032]',0.354,0.314,82.188
'[11:17:35.040]',0.331,0.294,82.500
'[11:17:35.048]',0.433,0.278,82.500
'[11:17:35.056]',0.512,0.263,82.604
'[11:17:35.064]',0.575,0.251,82.812
'[11:17:35.072]',0.598,0.239,83.125
'[11:17:35.080]',0.614,0.235,83.229
'[11:17:35.088]',0.622,0.231,83.229
'[11:17:35.096]',0.606,0.231,83.438
'[11:17:35.104]',0.622,0.235,83.958
'[11:17:35.112]',0.598,0.247,84.583
'[11:17:35.120]',0.614,0.259,85.104
'[11:17:35.128]',0.622,0.275,85.417
'[11:17:35.136]',0.591,0.294,85.729
'[11:17:35.144]',0.583,0.314,85.833
'[11:17:35.152]',0.622,0.329,85.521
'[11:17:35.160]',0.598,0.349,85.208
'[11:17:35.168]',0.598,0.369,84.896
'[11:17:35.176]',0.598,0.388,85.312
'[11:17:35.184]',0.606,0.404,86.146
'[11:17:35.192]',0.598,0.420,86.771
'[11:17:35.200]',0.598,0.435,86.875
'[11:17:35.208]',0.598,0.451,86.771
'[11:17:35.216]',0.606,0.459,86.875
'[11:17:35.224]',0.598,0.467,87.292
'[11:17:35.232]',0.598,0.475,87.812
'[11:17:35.240]',0.598,0.475,88.333
'[11:17:35.248]',0.614,0.478,88.646
'[11:17:35.256]',0.622,0.478,89.167
'[11:17:35.264]',0.591,0.478,89.792
'[11:17:35.272]',0.622,0.478,90.312
'[11:17:35.280]',0.622,0.478,90.521
'[11:17:35.288]',0.614,0.482,90.625
'[11:17:35.296]',0.606,0.486,91.042
'[11:17:35.304]',0.598,0.490,91.458
'[11:17:35.312]',0.598,0.494,91.771
'[11:17:35.320]',0.598,0.502,92.188
'[11:17:35.328]',0.598,0.506,92.917
'[11:17:35.336]',0.598,0.518,94.167
'[11:17:35.344]',0.591,0.525,95.208
'[11:17:35.352]',0.598,0.537,95.417
'[11:17:35.360]',0.591,0.549,95.208
'[11:17:35.368]',0.606,0.565,95.521
'[11:17:35.376]',0.614,0.580,96.667
'[11:17:35.384]',0.614,0.596,97.292
'[11:17:35.392]',0.591,0.612,96.771
'[11:17:35.400]',0.614,0.627,95.625
'[11:17:35.408]',0.630,0.643,94.792
'[11:17:35.416]',0.622,0.659,94.479
'[11:17:35.424]',0.630,0.667,94.583
'[11:17:35.432]',0.622,0.675,94.792
'[11:17:35.440]',0.630,0.682,94.792
'[11:17:35.448]',0.638,0.682,94.792
'[11:17:35.456]',0.669,0.682,95.104
'[11:17:35.464]',0.709,0.686,95.833
'[11:17:35.472]',0.717,0.686,96.458
'[11:17:35.480]',0.685,0.690,96.354
'[11:17:35.488]',0.685,0.694,95.312
'[11:17:35.496]',0.669,0.710,93.958
'[11:17:35.504]',0.701,0.725,93.333
'[11:17:35.512]',0.693,0.749,93.229
'[11:17:35.520]',0.701,0.776,93.438
'[11:17:35.528]',0.661,0.808,93.750
'[11:17:35.536]',0.622,0.831,93.958
'[11:17:35.544]',0.598,0.855,94.167
'[11:17:35.552]',0.598,0.878,94.167
'[11:17:35.560]',0.614,0.902,93.854
'[11:17:35.568]',0.606,0.922,93.438
'[11:17:35.576]',0.614,0.937,93.125
'[11:17:35.584]',0.606,0.945,93.021
'[11:17:35.592]',0.614,0.949,92.917
'[11:17:35.600]',0.614,0.945,92.812
'[11:17:35.608]',0.622,0.941,92.708
'[11:17:35.616]',0.654,0.929,92.604
'[11:17:35.624]',0.772,0.918,92.708
'[11:17:35.632]',0.992,0.898,93.125
'[11:17:35.640]',1.220,0.882,93.646
'[11:17:35.648]',1.252,0.863,93.542
'[11:17:35.656]',0.709,0.843,93.125
'[11:17:35.664]',0.307,0.816,93.125
'[11:17:35.672]',0.236,0.788,93.125
'[11:17:35.680]',0.228,0.761,92.396
'[11:17:35.688]',0.307,0.725,91.250
'[11:17:35.696]',0.378,0.690,90.521
'[11:17:35.704]',0.402,0.651,90.625
'[11:17:35.712]',0.394,0.612,91.146
'[11:17:35.720]',0.409,0.573,91.354
'[11:17:35.728]',0.457,0.537,91.562
'[11:17:35.736]',0.543,0.510,92.083
'[11:17:35.744]',0.622,0.486,92.708
'[11:17:35.752]',0.638,0.467,93.854
'[11:17:35.760]',0.669,0.447,95.104
'[11:17:35.768]',0.677,0.431,95.104
'[11:17:35.776]',0.669,0.424,93.021
'[11:17:35.784]',0.669,0.416,90.312
'[11:17:35.792]',0.677,0.408,88.854
'[11:17:35.800]',0.654,0.404,89.375
'[11:17:35.808]',0.654,0.400,90.521
'[11:17:35.816]',0.669,0.396,91.146
'[11:17:35.824]',0.654,0.388,91.771
'[11:17:35.832]',0.622,0.384,92.500
'[11:17:35.840]',0.669,0.380,92.812
'[11:17:35.848]',0.661,0.376,91.979
'[11:17:35.856]',0.669,0.373,90.521
'[11:17:35.864]',0.654,0.369,88.958
'[11:17:35.872]',0.622,0.365,87.604
'[11:17:35.880]',0.622,0.361,86.979
'[11:17:35.888]',0.654,0.357,86.979
'[11:17:35.896]',0.646,0.357,87.292
'[11:17:35.904]',0.646,0.357,87.604
'[11:17:35.912]',0.654,0.357,87.917
'[11:17:35.920]',0.661,0.357,88.438
'[11:17:35.928]',0.638,0.361,89.167
'[11:17:35.936]',0.654,0.361,89.583
'[11:17:35.944]',0.654,0.361,89.688
'[11:17:35.952]',0.654,0.353,89.688
'[11:17:35.960]',0.646,0.341,90.625
'[11:17:35.968]',0.638,0.333,93.021
'[11:17:35.976]',0.661,0.322,94.896
'[11:17:35.984]',0.638,0.310,95.833
'[11:17:35.992]',0.622,0.298,96.771
'[11:17:36.000]',0.638,0.286,97.708
'[11:17:36.008]',0.654,0.275,97.188
'[11:17:36.016]',0.646,0.267,95.729
'[11:17:36.024]',0.630,0.259,94.583
'[11:17:36.032]',0.622,0.251,93.750
'[11:17:36.040]',0.646,0.251,93.438
'[11:17:36.048]',0.654,0.247,93.958
'[11:17:36.056]',0.661,0.251,95.417
'[11:17:36.064]',0.646,0.251,96.458
'[11:17:36.072]',0.646,0.255,96.146
'[11:17:36.080]',0.646,0.259,95.417
'[11:17:36.088]',0.654,0.263,95.833
'[11:17:36.096]',0.646,0.267,96.771
'[11:17:36.104]',0.646,0.275,97.292
'[11:17:36.112]',0.638,0.282,97.396
'[11:17:36.120]',0.677,0.290,97.292
'[11:17:36.128]',0.709,0.298,97.396
'[11:17:36.136]',0.740,0.310,97.500
'[11:17:36.144]',0.717,0.318,97.396
'[11:17:36.152]',0.709,0.329,96.979
'[11:17:36.160]',0.717,0.345,96.354
'[11:17:36.168]',0.701,0.365,96.146
'[11:17:36.176]',0.709,0.384,96.250
'[11:17:36.184]',0.740,0.404,96.771
'[11:17:36.192]',0.724,0.427,97.604
'[11:17:36.200]',0.693,0.451,98.021
'[11:17:36.208]',0.654,0.475,98.021
'[11:17:36.216]',0.638,0.494,97.812
'[11:17:36.224]',0.614,0.510,97.708
'[11:17:36.232]',0.606,0.525,97.292
'[11:17:36.240]',0.630,0.537,96.250
'[11:17:36.248]',0.622,0.549,95.104
'[11:17:36.256]',0.630,0.561,94.167
'[11:17:36.264]',0.622,0.576,93.646
'[11:17:36.272]',0.630,0.592,93.542
'[11:17:36.280]',0.622,0.608,94.062
'[11:17:36.288]',0.669,0.620,94.688
'[11:17:36.296]',0.756,0.631,94.896
'[11:17:36.304]',0.945,0.639,95.104
'[11:17:36.312]',1.173,0.639,95.208
'[11:17:36.320]',1.252,0.635,95.208
'[11:17:36.328]',0.890,0.624,95.000
'[11:17:36.336]',0.417,0.608,94.479
'[11:17:36.344]',0.260,0.592,94.062
'[11:17:36.352]',0.260,0.573,93.854
'[11:17:36.360]',0.307,0.549,93.750
'[11:17:36.368]',0.394,0.522,93.438
'[11:17:36.376]',0.409,0.490,93.333
'[11:17:36.384]',0.433,0.455,93.438
'[11:17:36.392]',0.409,0.416,93.646
'[11:17:36.400]',0.441,0.376,93.750
'[11:17:36.408]',0.535,0.337,93.750
'[11:17:36.416]',0.638,0.294,93.542
'[11:17:36.424]',0.654,0.251,93.333
'[11:17:36.432]',0.685,0.216,93.021
'[11:17:36.440]',0.693,0.184,92.812
'[11:17:36.448]',0.685,0.161,92.708
'[11:17:36.456]',0.669,0.141,92.708
'[11:17:36.464]',0.654,0.122,92.812
'[11:17:36.472]',0.701,0.106,92.812
'[11:17:36.480]',0.685,0.094,92.708
'[11:17:36.488]',0.669,0.086,92.500
'[11:17:36.496]',0.654,0.082,92.083
'[11:17:36.504]',0.669,0.078,91.771
'[11:17:36.512]',0.669,0.075,91.562
'[11:17:36.520]',0.669,0.075,91.667
'[11:17:36.528]',0.654,0.071,91.771
'[11:17:36.536]',0.661,0.071,91.875
'[11:17:36.544]',0.646,0.067,91.979
'[11:17:36.552]',0.630,0.063,92.083
'[11:17:36.560]',0.661,0.059,92.083
'[11:17:36.568]',0.669,0.047,92.188
'[11:17:36.576]',0.669,0.039,92.083
'[11:17:36.584]',0.661,0.027,91.875
'[11:17:36.592]',0.654,0.016,91.875
'[11:17:36.600]',0.669,0.008,91.875
'[11:17:36.608]',0.772,0.004,92.083
'[11:17:36.616]',0.787,-,92.500
'[11:17:36.624]',0.614,-,93.333
'[11:17:36.632]',0.764,-,93.854
'[11:17:36.640]',0.661,-,94.062
'[11:17:36.648]',0.528,-,94.271
'[11:17:36.656]',0.559,-,94.792
'[11:17:36.664]',0.575,-,95.312
'[11:17:36.672]',0.583,-,95.521
'[11:17:36.680]',0.614,-,95.208
